example_id,message,normalized_message,language,injured,trapped,fire,medical_emergency,people_affected,urgency,priority_label,priority_evidence_spans,temporal_status,perspective,severity_factors,missing_information_flags,needs_review,provenance,author_id,event_id,scenario_id,source_id,collection_session_id,paraphrase_group_id,template_family_id,annotator_id,second_reviewer_id,adjudication_status,review_reason,split,minimal_pair_id,minimal_pair_role,minimal_pair_changed_fact
PV4_04760,The local channel says the local channel reports a fire downtown at by the river. It was while the tide came in in the waterfront; the upper floor is crowded.,the local channel says the local channel reports a fire downtown at by the river. it was while the tide came in in the waterfront; the upper floor is crowded.,en,0,0,0,0,2,2,LOW,"[""the local channel reports a fire downtown""]",current,news_report,[],[],false,synthetic_proposed,author_007,event_01190,scenario_04760,synthetic_source_a,session_04,group_04760,family_collapse_00,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04761,For responders near at the apartment block: a person is trapped but trained responders are already reaching them. It was before responders arrived in the waterfront; the upper floor is crowded. Can anyone check this?,for responders near at the apartment block: a person is trapped but trained responders are already reaching them. it was before responders arrived in the waterfront; the upper floor is crowded. can anyone check this?,en,0,1,0,0,14,3,CRITICAL,"[""a person is trapped but trained responders are already reaching them""]",current,third_party_local,"[""entrapment context""]",[],true,synthetic_proposed,author_008,event_01190,scenario_04761,synthetic_source_a,session_05,group_04761,family_storm_01,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04762,A resident near near the station says a person is trapped inside and smoke is filling the room. It was after neighbors gathered in the waterfront; the upper floor is crowded. I do not know what to do.,a resident near near the station says a person is trapped inside and smoke is filling the room. it was after neighbors gathered in the waterfront; the upper floor is crowded. i do not know what to do.,en,0,1,1,0,6,3,CRITICAL,"[""a person is trapped inside and smoke is filling the room""]",current,first_person,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_009,event_01190,scenario_04762,synthetic_source_a,session_06,group_04762,family_road_02,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04763,"Please record this location, outside the clinic, and this fact: one person has a small injury and can walk. It was during the road closure in the waterfront; the upper floor is crowded. Please advise when you can.","please record this location, outside the clinic, and this fact: one person has a small injury and can walk. it was during the road closure in the waterfront; the upper floor is crowded. please advise when you can.",en,1,0,0,0,10,2,MEDIUM,"[""one person has a small injury and can walk""]",current,third_party_local,"[""minor injury""]",[],false,synthetic_proposed,author_010,event_01190,scenario_04763,synthetic_source_a,session_07,group_04763,family_water_03,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04764,"Our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. It was while we waited in the waterfront; the upper floor is crowded. No one here can handle it alone.","our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. it was while we waited in the waterfront; the upper floor is crowded. no one here can handle it alone.",en,1,0,0,1,17,4,CRITICAL,"[""one person has severe bleeding and is becoming weak""]",current,third_party_local,"[""immediate threat"", ""severe injury""]",[],true,synthetic_proposed,author_011,event_01191,scenario_04764,synthetic_source_a,session_08,group_04764,family_missing_04,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04765,Update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. It was before dawn in the waterfront; the warning was repeated.,update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. it was before dawn in the waterfront; the warning was repeated.,en,0,0,1,0,4,1,LOW,"[""the fire was contained and no one needs help""]",resolved,third_party_local,[],[],false,synthetic_proposed,author_012,event_01191,scenario_04765,synthetic_source_a,session_09,group_04765,family_crowd_05,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04766,The situation at near the station is the homes are unsafe and families need to leave before the storm worsens. It was in the afternoon in the waterfront; the warning was repeated. No one here can handle it alone.,the situation at near the station is the homes are unsafe and families need to leave before the storm worsens. it was in the afternoon in the waterfront; the warning was repeated. no one here can handle it alone.,en,0,0,0,0,13,4,HIGH,"[""the homes are unsafe and families need to leave before the storm worsens""]",current,third_party_local,"[""worsening condition""]",[],false,synthetic_proposed,author_013,event_01191,scenario_04766,synthetic_source_a,session_10,group_04766,family_collapse_06,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04767,We are calling about outside the clinic; someone is down near the old bridge. It was near sunset in the waterfront; the warning was repeated. Please send assistance.,we are calling about outside the clinic; someone is down near the old bridge. it was near sunset in the waterfront; the warning was repeated. please send assistance.,en,0,0,0,0,13,5,HIGH,"[""someone is down near the old bridge""]",current,third_party_local,[],"[""condition"", ""time""]",true,synthetic_proposed,author_014,event_01191,scenario_04767,synthetic_source_a,session_11,group_04767,family_storm_07,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04768,"At in our neighborhood, the message is simple: we need a ride out. It was this evening in the waterfront; the warning was repeated. We need responders.","at in our neighborhood, the message is simple: we need a ride out. it was this evening in the waterfront; the warning was repeated. we need responders.",en,0,0,0,0,3,1,HIGH,"[""we need a ride out""]",current,first_person,[],"[""location"", ""hazard"", ""time""]",true,synthetic_proposed,author_015,event_01192,scenario_04768,synthetic_source_a,session_12,group_04768,family_road_08,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04769,Update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. It was after dark in the waterfront; the warning was repeated.,update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. it was after dark in the waterfront; the warning was repeated.,en,0,1,0,0,15,1,LOW,"[""the incident ended and everyone is safe""]",resolved,third_party_local,"[""entrapment context""]",[],false,synthetic_proposed,author_016,event_01192,scenario_04769,synthetic_source_a,session_13,group_04769,family_water_09,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04770,This happened before at behind the school: the storm last month damaged the roof. It was overnight in the waterfront; the warning was repeated.,this happened before at behind the school: the storm last month damaged the roof. it was overnight in the waterfront; the warning was repeated.,en,0,0,0,0,4,2,LOW,"[""the storm last month damaged the roof""]",historical,third_party_local,[],[],false,synthetic_proposed,author_017,event_01192,scenario_04770,synthetic_source_a,session_14,group_04770,family_missing_10,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04771,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was during the first watch in the waterfront; the warning was repeated.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was during the first watch in the waterfront; the warning was repeated.",en,0,1,0,0,8,2,LOW,"[""the exercise asks us to imagine a rescue""]",future,household,"[""entrapment context""]",[],false,synthetic_proposed,author_018,event_01192,scenario_04771,synthetic_source_a,session_15,group_04771,family_crowd_11,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04772,The local channel says the local channel reports a fire downtown at by the river. It was at shift change in the waterfront; the warning was repeated.,the local channel says the local channel reports a fire downtown at by the river. it was at shift change in the waterfront; the warning was repeated.,en,0,0,0,0,9,2,LOW,"[""the local channel reports a fire downtown""]",current,news_report,[],[],false,synthetic_proposed,author_019,event_01193,scenario_04772,synthetic_source_a,session_16,group_04772,family_utility_12,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04773,Please note that a person is trapped inside and smoke is filling the room at near the station. It was after the warning in the waterfront; the warning was repeated. We need responders.,please note that a person is trapped inside and smoke is filling the room at near the station. it was after the warning in the waterfront; the warning was repeated. we need responders.,en,0,1,1,0,2,4,CRITICAL,"[""a person is trapped inside and smoke is filling the room""]",current,household,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_020,event_01193,scenario_04773,synthetic_source_a,session_17,group_04773,family_fire_13,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04774,A resident near near the station says the homes are unsafe and families need to leave before the storm worsens. It was after neighbors gathered in the waterfront; the warning was repeated. I do not know what to do.,a resident near near the station says the homes are unsafe and families need to leave before the storm worsens. it was after neighbors gathered in the waterfront; the warning was repeated. i do not know what to do.,en,0,0,0,0,4,1,HIGH,"[""the homes are unsafe and families need to leave before the storm worsens""]",current,first_person,"[""worsening condition""]",[],false,synthetic_proposed,author_021,event_01193,scenario_04774,synthetic_source_a,session_18,group_04774,family_utility_14,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04775,"Please record this location, outside the clinic, and this fact: someone is down near the old bridge. It was during the road closure in the waterfront; the warning was repeated. Please advise when you can.","please record this location, outside the clinic, and this fact: someone is down near the old bridge. it was during the road closure in the waterfront; the warning was repeated. please advise when you can.",en,0,0,0,0,3,2,MEDIUM,"[""someone is down near the old bridge""]",current,third_party_local,[],"[""condition"", ""time""]",true,synthetic_proposed,author_022,event_01193,scenario_04775,synthetic_source_a,session_19,group_04775,family_flood_15,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04776,"Our group is at in our neighborhood, where we need a ride out. It was while we waited in the waterfront; the warning was repeated. No one here can handle it alone.","our group is at in our neighborhood, where we need a ride out. it was while we waited in the waterfront; the warning was repeated. no one here can handle it alone.",en,0,0,1,0,13,3,HIGH,"[""we need a ride out""]",current,household,[],"[""location"", ""hazard"", ""time""]",true,synthetic_proposed,author_023,event_01194,scenario_04776,synthetic_source_a,session_20,group_04776,family_fire_16,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04777,Update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. It was before dawn in the waterfront; a vehicle is blocking access.,update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. it was before dawn in the waterfront; a vehicle is blocking access.,en,0,1,0,1,14,1,LOW,"[""the incident ended and everyone is safe""]",resolved,third_party_local,"[""entrapment context""]",[],false,synthetic_proposed,author_024,event_01194,scenario_04777,synthetic_source_a,session_21,group_04777,family_medical_00,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04778,This happened before at behind the school: the storm last month damaged the roof. It was early this morning in the waterfront; a vehicle is blocking access.,this happened before at behind the school: the storm last month damaged the roof. it was early this morning in the waterfront; a vehicle is blocking access.,en,0,0,0,0,9,2,LOW,"[""the storm last month damaged the roof""]",historical,household,[],[],false,synthetic_proposed,author_025,event_01194,scenario_04778,synthetic_source_a,session_22,group_04778,family_collapse_01,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04779,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was during the morning in the waterfront; a vehicle is blocking access.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was during the morning in the waterfront; a vehicle is blocking access.",en,0,1,0,0,9,2,LOW,"[""the exercise asks us to imagine a rescue""]",future,third_party_local,"[""entrapment context""]",[],false,synthetic_proposed,author_026,event_01194,scenario_04779,synthetic_source_a,session_23,group_04779,family_storm_02,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04780,The local channel says the local channel reports a fire downtown at by the river. It was around noon in the waterfront; a vehicle is blocking access.,the local channel says the local channel reports a fire downtown at by the river. it was around noon in the waterfront; a vehicle is blocking access.,en,0,0,0,0,16,2,LOW,"[""the local channel reports a fire downtown""]",current,news_report,[],[],false,synthetic_proposed,author_027,event_01195,scenario_04780,synthetic_source_a,session_24,group_04780,family_road_03,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04781,"From at the apartment block, I can report: a person is trapped but trained responders are already reaching them. It was after lunch in the waterfront; a vehicle is blocking access. Please advise when you can.","from at the apartment block, i can report: a person is trapped but trained responders are already reaching them. it was after lunch in the waterfront; a vehicle is blocking access. please advise when you can.",en,0,1,0,0,14,3,CRITICAL,"[""a person is trapped but trained responders are already reaching them""]",current,first_person,"[""entrapment context""]",[],true,synthetic_proposed,author_028,event_01195,scenario_04781,synthetic_source_a,session_25,group_04781,family_water_04,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04782,The situation at near the station is a person is trapped inside and smoke is filling the room. It was in the afternoon in the waterfront; a vehicle is blocking access. No one here can handle it alone.,the situation at near the station is a person is trapped inside and smoke is filling the room. it was in the afternoon in the waterfront; a vehicle is blocking access. no one here can handle it alone.,en,0,1,1,0,15,4,CRITICAL,"[""a person is trapped inside and smoke is filling the room""]",current,first_person,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_029,event_01195,scenario_04782,synthetic_source_a,session_26,group_04782,family_missing_05,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04783,We are calling about outside the clinic; one person has a small injury and can walk. It was near sunset in the waterfront; a vehicle is blocking access. Please send assistance.,we are calling about outside the clinic; one person has a small injury and can walk. it was near sunset in the waterfront; a vehicle is blocking access. please send assistance.,en,1,0,0,0,4,1,HIGH,"[""one person has a small injury and can walk""]",current,first_person,"[""minor injury""]",[],false,synthetic_proposed,author_030,event_01195,scenario_04783,synthetic_source_a,session_27,group_04783,family_crowd_06,,,unreviewed,synthetic data; not human verified,validation,,,
PV4_04784,"At in our neighborhood, the message is simple: one person has severe bleeding and is becoming weak. It was this evening in the waterfront; a vehicle is blocking access. We need responders.","at in our neighborhood, the message is simple: one person has severe bleeding and is becoming weak. it was this evening in the waterfront; a vehicle is blocking access. we need responders.",en,1,0,0,1,10,2,CRITICAL,"[""one person has severe bleeding and is becoming weak""]",current,household,"[""immediate threat"", ""severe injury""]",[],true,synthetic_proposed,author_031,event_01196,scenario_04784,synthetic_source_a,session_28,group_04784,family_utility_07,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04785,A resident near behind the school says smoke is near several homes but residents have a clear way out. It was overnight in the waterfront; a vehicle is blocking access. I do not know what to do.,a resident near behind the school says smoke is near several homes but residents have a clear way out. it was overnight in the waterfront; a vehicle is blocking access. i do not know what to do.,en,0,0,1,0,13,2,HIGH,"[""smoke is near several homes but residents have a clear way out""]",current,third_party_local,"[""worsening condition""]",[],false,synthetic_proposed,author_032,event_01196,scenario_04785,synthetic_source_a,session_00,group_04785,family_fire_08,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04786,"Please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. It was during the first watch in the waterfront; a vehicle is blocking access. Please advise when you can.","please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. it was during the first watch in the waterfront; a vehicle is blocking access. please advise when you can.",en,0,0,0,1,4,2,HIGH,"[""water is rising around homes and people can still reach the road""]",current,household,"[""worsening condition""]",[],false,synthetic_proposed,author_033,event_01196,scenario_04786,synthetic_source_a,session_01,group_04786,family_medical_09,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04787,"Our group is at by the river, where water is rising and we cannot get out of the upper floor. It was at shift change in the waterfront; a vehicle is blocking access. No one here can handle it alone.","our group is at by the river, where water is rising and we cannot get out of the upper floor. it was at shift change in the waterfront; a vehicle is blocking access. no one here can handle it alone.",en,0,1,0,0,4,2,CRITICAL,"[""water is rising and we cannot get out of the upper floor""]",current,household,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_034,event_01196,scenario_04787,synthetic_source_a,session_02,group_04787,family_collapse_10,,,unreviewed,synthetic data; not human verified,validation,,,
PV4_04788,I am reporting this from at the apartment block: the road is blocked by branches but nobody is hurt. It was before the rain in the waterfront; a vehicle is blocking access. Please send assistance.,i am reporting this from at the apartment block: the road is blocked by branches but nobody is hurt. it was before the rain in the waterfront; a vehicle is blocking access. please send assistance.,en,0,0,0,0,8,1,HIGH,"[""the road is blocked by branches but nobody is hurt""]",current,household,[],[],false,synthetic_proposed,author_035,event_01197,scenario_04788,synthetic_source_a,session_03,group_04788,family_storm_11,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04789,Please note that the homes are unsafe and families need to leave before the storm worsens at near the station. It was after the warning in the waterfront; a vehicle is blocking access. We need responders.,please note that the homes are unsafe and families need to leave before the storm worsens at near the station. it was after the warning in the waterfront; a vehicle is blocking access. we need responders.,en,0,0,0,0,18,1,HIGH,"[""the homes are unsafe and families need to leave before the storm worsens""]",current,first_person,"[""worsening condition""]",[],false,synthetic_proposed,author_036,event_01197,scenario_04789,synthetic_source_a,session_04,group_04789,family_road_12,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04790,Our update from outside the clinic is that someone is down near the old bridge. It was while traffic was light in the waterfront; a vehicle is blocking access. Can anyone check this?,our update from outside the clinic is that someone is down near the old bridge. it was while traffic was light in the waterfront; a vehicle is blocking access. can anyone check this?,en,0,0,0,0,15,3,MEDIUM,"[""someone is down near the old bridge""]",current,household,[],"[""condition"", ""time""]",true,synthetic_proposed,author_037,event_01197,scenario_04790,synthetic_source_a,session_05,group_04790,family_water_13,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04791,Can someone respond to in our neighborhood? We have we need a ride out. It was during school hours in the waterfront; a vehicle is blocking access. I do not know what to do.,can someone respond to in our neighborhood? we have we need a ride out. it was during school hours in the waterfront; a vehicle is blocking access. i do not know what to do.,en,0,0,0,0,2,1,MEDIUM,"[""we need a ride out""]",current,first_person,[],"[""location"", ""hazard"", ""time""]",true,synthetic_proposed,author_038,event_01197,scenario_04791,synthetic_source_a,session_06,group_04791,family_missing_14,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04792,This happened before at behind the school: the storm last month damaged the roof. It was after the power returned in the waterfront; a vehicle is blocking access.,this happened before at behind the school: the storm last month damaged the roof. it was after the power returned in the waterfront; a vehicle is blocking access.,en,0,0,0,0,2,2,LOW,"[""the storm last month damaged the roof""]",historical,third_party_local,[],[],false,synthetic_proposed,author_039,event_01198,scenario_04792,synthetic_source_a,session_07,group_04792,family_utility_15,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04793,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was as the wind increased in the waterfront; a vehicle is blocking access.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was as the wind increased in the waterfront; a vehicle is blocking access.",en,0,1,0,0,15,2,LOW,"[""the exercise asks us to imagine a rescue""]",future,first_person,"[""entrapment context""]",[],false,synthetic_proposed,author_040,event_01198,scenario_04793,synthetic_source_a,session_08,group_04793,family_flood_16,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04794,The local channel says the local channel reports a fire downtown at by the river. It was while the tide came in in the waterfront; a vehicle is blocking access.,the local channel says the local channel reports a fire downtown at by the river. it was while the tide came in in the waterfront; a vehicle is blocking access.,en,0,0,0,0,2,2,LOW,"[""the local channel reports a fire downtown""]",current,news_report,[],[],false,synthetic_proposed,author_041,event_01198,scenario_04794,synthetic_source_a,session_09,group_04794,family_fire_00,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04795,For responders near at the apartment block: a person is trapped but trained responders are already reaching them. It was before responders arrived in the waterfront; a vehicle is blocking access. Can anyone check this?,for responders near at the apartment block: a person is trapped but trained responders are already reaching them. it was before responders arrived in the waterfront; a vehicle is blocking access. can anyone check this?,en,0,1,0,1,4,3,CRITICAL,"[""a person is trapped but trained responders are already reaching them""]",current,household,"[""entrapment context""]",[],true,synthetic_proposed,author_042,event_01198,scenario_04795,synthetic_source_a,session_10,group_04795,family_medical_01,,,unreviewed,synthetic data; not human verified,validation,,,
PV4_04796,A resident near near the station says a person is trapped inside and smoke is filling the room. It was after neighbors gathered in the waterfront; a vehicle is blocking access. I do not know what to do.,a resident near near the station says a person is trapped inside and smoke is filling the room. it was after neighbors gathered in the waterfront; a vehicle is blocking access. i do not know what to do.,en,0,1,1,0,17,3,CRITICAL,"[""a person is trapped inside and smoke is filling the room""]",current,household,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_043,event_01199,scenario_04796,synthetic_source_a,session_11,group_04796,family_collapse_02,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04797,"pls record this location, outside the clinic, and this fact: one person has a small injury and can walk. It was during the road closure in the waterfront; a vehicle is blocking access. pls advise when you can.","pls record this location, outside the clinic, and this fact: one person has a small injury and can walk. it was during the road closure in the waterfront; a vehicle is blocking access. pls advise when you can.",en,1,0,0,0,3,1,HIGH,"[""one person has a small injury and can walk""]",current,third_party_local,"[""minor injury""]",[],false,synthetic_proposed,author_044,event_01199,scenario_04797,synthetic_source_a,session_12,group_04797,family_storm_03,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04798,"Our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. It was while we waited in the waterfront; a vehicle is blocking access. No one here can handle it alone.","our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. it was while we waited in the waterfront; a vehicle is blocking access. no one here can handle it alone.",en,1,0,0,1,2,4,CRITICAL,"[""one person has severe bleeding and is becoming weak""]",current,third_party_local,"[""immediate threat"", ""severe injury""]",[],true,synthetic_proposed,author_045,event_01199,scenario_04798,synthetic_source_a,session_13,group_04798,family_road_04,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04799,Please note that smoke is near several homes but residents have a clear way out at behind the school. It was early this morning in the waterfront; the nearest safe area is marked. We need responders.,please note that smoke is near several homes but residents have a clear way out at behind the school. it was early this morning in the waterfront; the nearest safe area is marked. we need responders.,en,0,0,1,0,9,2,HIGH,"[""smoke is near several homes but residents have a clear way out""]",current,household,"[""worsening condition""]",[],false,synthetic_proposed,author_046,event_01199,scenario_04799,synthetic_source_a,session_14,group_04799,family_missing_05,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04800,Our update from on the east road is that water is rising around homes and people can still reach the road. It was during the morning in the waterfront; the nearest safe area is marked. Can anyone check this?,our update from on the east road is that water is rising around homes and people can still reach the road. it was during the morning in the waterfront; the nearest safe area is marked. can anyone check this?,en,0,0,0,0,14,2,HIGH,"[""water is rising around homes and people can still reach the road""]",current,household,"[""worsening condition""]",[],false,synthetic_proposed,author_047,event_01200,scenario_04800,synthetic_source_a,session_15,group_04800,family_crowd_06,,,unreviewed,synthetic data; not human verified,validation,,,
PV4_04801,Can someone respond to by the river? We have water is rising and we cannot get out of the upper floor. It was around noon in the waterfront; the nearest safe area is marked. I do not know what to do.,can someone respond to by the river? we have water is rising and we cannot get out of the upper floor. it was around noon in the waterfront; the nearest safe area is marked. i do not know what to do.,en,0,1,0,0,9,3,CRITICAL,"[""water is rising and we cannot get out of the upper floor""]",current,first_person,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_048,event_01200,scenario_04801,synthetic_source_a,session_16,group_04801,family_utility_07,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04802,"From at the apartment block, I can report: the road is blocked by branches but nobody is hurt. It was after lunch in the waterfront; the nearest safe area is marked. Please advise when you can.","from at the apartment block, i can report: the road is blocked by branches but nobody is hurt. it was after lunch in the waterfront; the nearest safe area is marked. please advise when you can.",en,0,0,0,0,9,2,MEDIUM,"[""the road is blocked by branches but nobody is hurt""]",current,third_party_local,[],[],false,synthetic_proposed,author_049,event_01200,scenario_04802,synthetic_source_a,session_17,group_04802,family_flood_08,,,unreviewed,synthetic data; not human verified,validation,,,
PV4_04803,The situation at near the station is the homes are unsafe and families need to leave before the storm worsens. It was in the afternoon in the waterfront; the nearest safe area is marked. No one here can handle it alone.,the situation at near the station is the homes are unsafe and families need to leave before the storm worsens. it was in the afternoon in the waterfront; the nearest safe area is marked. no one here can handle it alone.,en,0,0,1,0,9,1,HIGH,"[""the homes are unsafe and families need to leave before the storm worsens""]",current,third_party_local,"[""worsening condition""]",[],false,synthetic_proposed,author_050,event_01200,scenario_04803,synthetic_source_a,session_18,group_04803,family_fire_09,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04804,We are calling about outside the clinic; someone is down near the old bridge. It was near sunset in the waterfront; the nearest safe area is marked. Please send assistance.,we are calling about outside the clinic; someone is down near the old bridge. it was near sunset in the waterfront; the nearest safe area is marked. please send assistance.,en,0,0,0,1,4,3,MEDIUM,"[""someone is down near the old bridge""]",current,first_person,[],"[""condition"", ""time""]",true,synthetic_proposed,author_051,event_01201,scenario_04804,synthetic_source_a,session_19,group_04804,family_medical_10,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04805,"At in our neighborhood, the message is simple: we need a ride out. It was this evening in the waterfront; the nearest safe area is marked. We need responders.","at in our neighborhood, the message is simple: we need a ride out. it was this evening in the waterfront; the nearest safe area is marked. we need responders.",en,0,0,0,0,18,1,HIGH,"[""we need a ride out""]",current,household,[],"[""location"", ""hazard"", ""time""]",true,synthetic_proposed,author_052,event_01201,scenario_04805,synthetic_source_a,session_20,group_04805,family_collapse_11,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04806,Update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. It was after dark in the waterfront; the nearest safe area is marked.,update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. it was after dark in the waterfront; the nearest safe area is marked.,en,0,1,0,0,8,1,LOW,"[""the incident ended and everyone is safe""]",resolved,first_person,"[""entrapment context""]",[],false,synthetic_proposed,author_053,event_01201,scenario_04806,synthetic_source_a,session_21,group_04806,family_storm_12,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04807,This happened before at behind the school: the storm last month damaged the roof. It was overnight in the waterfront; the nearest safe area is marked.,this happened before at behind the school: the storm last month damaged the roof. it was overnight in the waterfront; the nearest safe area is marked.,en,0,0,0,0,17,2,LOW,"[""the storm last month damaged the roof""]",historical,first_person,[],[],false,synthetic_proposed,author_054,event_01201,scenario_04807,synthetic_source_a,session_22,group_04807,family_road_13,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04808,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was during the first watch in the waterfront; the nearest safe area is marked.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was during the first watch in the waterfront; the nearest safe area is marked.",en,0,1,0,0,8,2,LOW,"[""the exercise asks us to imagine a rescue""]",future,household,"[""entrapment context""]",[],false,synthetic_proposed,author_055,event_01202,scenario_04808,synthetic_source_a,session_23,group_04808,family_water_14,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04809,The local channel says the local channel reports a fire downtown at by the river. It was at shift change in the waterfront; the nearest safe area is marked.,the local channel says the local channel reports a fire downtown at by the river. it was at shift change in the waterfront; the nearest safe area is marked.,en,0,0,0,0,9,2,LOW,"[""the local channel reports a fire downtown""]",current,news_report,[],[],false,synthetic_proposed,author_056,event_01202,scenario_04809,synthetic_source_a,session_24,group_04809,family_missing_15,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04810,I am reporting this from at the apartment block: a person is trapped but trained responders are already reaching them. It was before the rain in the waterfront; the nearest safe area is marked. Please send assistance.,i am reporting this from at the apartment block: a person is trapped but trained responders are already reaching them. it was before the rain in the waterfront; the nearest safe area is marked. please send assistance.,en,0,1,0,0,9,3,CRITICAL,"[""a person is trapped but trained responders are already reaching them""]",current,household,"[""entrapment context""]",[],true,synthetic_proposed,author_057,event_01202,scenario_04810,synthetic_source_a,session_25,group_04810,family_crowd_16,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04811,Please note that a person is trapped inside and smoke is filling the room at near the station. It was after the warning in the waterfront; the nearest safe area is marked. We need responders.,please note that a person is trapped inside and smoke is filling the room at near the station. it was after the warning in the waterfront; the nearest safe area is marked. we need responders.,en,0,1,1,0,6,5,CRITICAL,"[""a person is trapped inside and smoke is filling the room""]",current,first_person,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_058,event_01202,scenario_04811,synthetic_source_a,session_26,group_04811,family_utility_00,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04812,Our update from outside the clinic is that one person has a small injury and can walk. It was while traffic was light in the waterfront; the nearest safe area is marked. Can anyone check this?,our update from outside the clinic is that one person has a small injury and can walk. it was while traffic was light in the waterfront; the nearest safe area is marked. can anyone check this?,en,1,0,0,0,7,1,MEDIUM,"[""one person has a small injury and can walk""]",current,household,"[""minor injury""]",[],false,synthetic_proposed,author_059,event_01203,scenario_04812,synthetic_source_a,session_27,group_04812,family_flood_01,,,unreviewed,synthetic data; not human verified,train,,,
