id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rpv2-00418,SOS: A chemical leak made the plant unsafe while workers need urgent evacuation. near the school. No further details yet.,HIGH,industrial,0,0,0,1,30,v2_industrial_industrial_high_spill,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_high_spill; label reflects contextual rescue urgency.,en,train
rpv2-00649,This is a report about unrest elsewhere; our area is calm and safe. near the market. No further details yet.,LOW,societal,0,0,0,0,0,v2_societal_societal_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_news; label reflects contextual rescue urgency.,en,test
rpv2-00597,Update: Multiple people are severely injured and responders must provide emergency care now. Please send someone. along the main road. No further details yet.,CRITICAL,societal,1,0,0,1,14,v2_societal_societal_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00716,Caller says: Several residents have serious injuries after the tornado but are conscious. at the apartment block.,HIGH,tornado,1,0,0,1,6,v2_tornado_tornado_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_injury; label reflects contextual rescue urgency.,en,test
rpv2-00363,"Please help, The hurricane forecast is being discussed, but our area is unaffected and safe. near the market. This is the current update.",LOW,hurricane,0,0,0,0,0,v2_hurricane_hurricane_low_forecast,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_forecast; label reflects contextual rescue urgency.,en,train
rpv2-00321,Strong winds damaged the shelter; residents are outside and need urgent relocation. by the river.,HIGH,hurricane,0,0,0,0,25,v2_hurricane_hurricane_high_wind,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_wind; label reflects contextual rescue urgency.,en,train
rpv2-00682,SOS: An unconscious person is in the damaged shelter after the tornado. near the market.,CRITICAL,tornado,1,0,0,1,1,v2_tornado_tornado_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00492,Caller says: An unconscious person needs immediate medical help at the scene. near the school. We need the appropriate response.,CRITICAL,other,1,0,0,1,1,v2_other_other_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family other_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00526,Need assistance — Can someone help? a serious injury requires urgent response; the person is conscious and stable. along the main road.,HIGH,other,1,0,0,1,1,v2_other_other_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family other_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00258,"SOS: Water is affecting several homes while people need supplies, but everyone is safe. on the east side. We need the appropriate response.",MEDIUM,flood,0,0,0,0,8,v2_flood_flood_medium_supplies,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_medium_supplies; label reflects contextual rescue urgency.,en,test
rpv2-00451,"Please help, A machine damaged part of the facility and staff need a safe inspection. at the apartment block. This is the current update.",MEDIUM,industrial,0,0,0,0,10,v2_industrial_industrial_medium_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_medium_damage; label reflects contextual rescue urgency.,en,test
rpv2-00131,"Please help, Several homes are unsafe after the quake; residents need urgent shelter. at the apartment block.",HIGH,earthquake,0,0,0,0,22,v2_earthquake_earthquake_high_shelter,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_high_shelter; label reflects contextual rescue urgency.,en,train
rpv2-00945,This wildfire report is for information only; our neighborhood is unaffected. on the east side. No further details yet.,LOW,wildfire,0,0,0,0,0,v2_wildfire_wildfire_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00864,Report from resident: Third-party report: The station evacuation drill is complete and everyone is safe. on the east side. Please advise.,LOW,transportation,0,0,0,0,30,v2_transportation_transport_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00427,"Please help, A worker has a serious injury after the machinery accident and is asking for urgent care. by the river. No further details yet.",HIGH,industrial,1,0,0,1,1,v2_industrial_industrial_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00787,"Please help, An active vehicle fire has people trapped inside. along the main road. We need the appropriate response.",CRITICAL,transportation,0,1,1,0,5,v2_transportation_transport_critical_fire,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_critical_fire; label reflects contextual rescue urgency.,en,test
rpv2-00374,Need assistance — Can someone help? we are watching the storm from a safe place; no assistance is needed. along the main road.,LOW,hurricane,0,0,0,0,2,v2_hurricane_hurricane_low_watch,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_watch; label reflects contextual rescue urgency.,en,test
rpv2-00953,The wildfire evacuation drill ended normally and no one needs help. by the river. No further details yet.,LOW,wildfire,0,0,0,0,12,v2_wildfire_wildfire_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00438,Need assistance — Can someone help? a contained fire damaged equipment and workers need assistance. at the apartment block. This is the current update.,MEDIUM,industrial,0,0,1,0,4,v2_industrial_industrial_medium_fire,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_medium_fire; label reflects contextual rescue urgency.,en,train
rpv2-00937,"Smoke is visible far away, but there is no fire near us and everyone is safe. on the east side. This is the current update.",LOW,wildfire,0,0,0,0,0,v2_wildfire_wildfire_low_smoke,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_low_smoke; label reflects contextual rescue urgency.,en,train
rpv2-00381,"Update: This is a hurricane news update, not a request for rescue. Please send someone. on the east side. Please advise.",LOW,hurricane,0,0,0,0,0,v2_hurricane_hurricane_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00308,Caller says: The storm collapsed a structure with residents inside; rescue teams are urgently required. on the east side.,CRITICAL,hurricane,0,1,0,0,7,v2_hurricane_hurricane_critical_collapse,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_critical_collapse; label reflects contextual rescue urgency.,en,validation
rpv2-00109,Update: An unconscious person is inside the damaged structure and responders cannot reach them. Please send someone. near the market. This is the current update.,CRITICAL,earthquake,1,0,0,1,1,v2_earthquake_earthquake_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_critical_unconscious; label reflects contextual rescue urgency.,en,validation
rpv2-00117,Update: Multiple people are severely injured after the collapse and need immediate medical rescue. Please send someone. near the market. Please advise.,CRITICAL,earthquake,1,0,0,1,12,v2_earthquake_earthquake_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00564,Caller says: I am sharing information about an unusual event; there is no emergency here. at the apartment block. Please advise.,LOW,other,0,0,0,0,0,v2_other_other_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00714,SOS: Several people have serious injuries after the tornado but are conscious. along the main road.,HIGH,tornado,1,0,0,1,6,v2_tornado_tornado_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_injury; label reflects contextual rescue urgency.,en,test
rpv2-00476,Caller says: A test alarm sounded at the factory and the area is clear. by the river.,LOW,industrial,0,0,0,0,15,v2_industrial_industrial_low_alarm,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_low_alarm; label reflects contextual rescue urgency.,en,train
rpv2-00252,Caller says: A flooded road has closed the local route; residents need a welfare check. by the river.,MEDIUM,flood,0,0,0,0,5,v2_flood_flood_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_medium_route; label reflects contextual rescue urgency.,en,validation
rpv2-00699,"Please help, The tornado damaged multiple homes and residents need urgent shelter support. at the apartment block.",HIGH,tornado,0,0,0,0,20,v2_tornado_tornado_high_homes,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_homes; label reflects contextual rescue urgency.,en,train
rpv2-00382,"Need assistance — Can someone help? this is a hurricane news update, not a request for rescue. along the main road.",LOW,hurricane,0,0,0,0,0,v2_hurricane_hurricane_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00008,Report from resident: Third-party report: Several people are unconscious during the severe outbreak and need emergency care. along the main road. This is the current update.,CRITICAL,biological,1,0,0,1,7,v2_biological_biological_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00278,Need assistance — Can someone help? a little water is on the roadside after rain; traffic is moving and everyone is safe. on the east side.,LOW,flood,0,0,0,0,1,v2_flood_flood_low_puddle,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_puddle; label reflects contextual rescue urgency.,en,train
rpv2-00271,"Field note: News about flooding is circulating, but our street is dry and nobody needs help. pls. by the river.",LOW,flood,0,0,0,0,0,v2_flood_flood_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00520,Report from resident: Third-party report: Significant damage has made several rooms unsafe and families need relocation. at the apartment block. This is the current update.,HIGH,other,0,0,0,0,12,v2_other_other_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family other_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00329,A serious injury occurred during the storm; the person is conscious but needs urgent care. by the river. This is the current update.,HIGH,hurricane,1,0,0,1,1,v2_hurricane_hurricane_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00369,We are watching the storm from a safe place; no assistance is needed. at the apartment block. This is the current update.,LOW,hurricane,0,0,0,0,2,v2_hurricane_hurricane_low_watch,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_watch; label reflects contextual rescue urgency.,en,test
rpv2-00486,Need assistance — Can someone help? several people are trapped and cannot escape; immediate rescue is required. near the school. Please advise.,CRITICAL,other,0,1,0,0,6,v2_other_other_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family other_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00622,Need assistance — Can someone help? multiple people have serious injuries after the incident but remain conscious. along the main road.,HIGH,societal,1,0,0,1,6,v2_societal_societal_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_high_injury; label reflects contextual rescue urgency.,en,test
rpv2-00282,SOS: The flood evacuation drill finished normally; this is only a systems check. at the apartment block. We need the appropriate response.,LOW,flood,0,0,0,0,0,v2_flood_flood_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_drill; label reflects contextual rescue urgency.,en,validation
rpv2-00814,"Need assistance — Can someone help? a vehicle fire is contained and passengers evacuated, but the scene needs urgent support. near the school.",HIGH,transportation,0,0,1,0,12,v2_transportation_transport_high_fire,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_high_fire; label reflects contextual rescue urgency.,en,train
rpv2-00513,Significant damage has made several rooms unsafe and families need relocation. along the main road.,HIGH,other,0,0,0,0,12,v2_other_other_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family other_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00408,Report from resident: Third-party report: A worker is unconscious in the hazardous area and responders cannot reach them. along the main road. This is the current update.,CRITICAL,industrial,1,0,0,1,1,v2_industrial_industrial_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00477,Update: A test alarm sounded at the factory and the area is clear. Please send someone. near the market. Please advise.,LOW,industrial,0,0,0,0,15,v2_industrial_industrial_low_alarm,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_low_alarm; label reflects contextual rescue urgency.,en,train
rpv2-00444,Caller says: A small chemical spill closed one room; nobody is hurt and cleanup is needed. by the river. We need the appropriate response.,MEDIUM,industrial,0,0,0,0,3,v2_industrial_industrial_medium_spill,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_medium_spill; label reflects contextual rescue urgency.,en,test
rpv2-00667,"Please help, Just checking the community channel; there is no active incident. near the market. This is the current update.",LOW,societal,0,0,0,0,0,v2_societal_societal_low_check,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_check; label reflects contextual rescue urgency.,en,test
rpv2-00237,Update: A vehicle is surrounded by water and responders should help move the occupants safely. Please send someone. at the apartment block. We need the appropriate response.,HIGH,flood,0,0,0,0,4,v2_flood_flood_high_vehicle,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_vehicle; label reflects contextual rescue urgency.,en,test
rpv2-00881,The fire blocked both exits and a family cannot escape. at the apartment block. No further details yet.,CRITICAL,wildfire,0,1,1,0,4,v2_wildfire_wildfire_critical_escape,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_critical_escape; label reflects contextual rescue urgency.,en,train
rpv2-00804,Caller says: A train derailment damaged the carriage and passengers need urgent evacuation. at the apartment block. We need the appropriate response.,HIGH,transportation,0,0,0,0,40,v2_transportation_transport_high_derail,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_high_derail; label reflects contextual rescue urgency.,en,train
rpv2-00455,Field note: A machine damaged part of thee facility and staff need a safe inspection. by the river. No further details yet.,MEDIUM,industrial,0,0,0,0,10,v2_industrial_industrial_medium_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_medium_damage; label reflects contextual rescue urgency.,en,test
rpv2-00276,Caller says: A little water is on the roadside after rain; traffic is moving and everyone is safe. by the river. We need the appropriate response.,LOW,flood,0,0,0,0,1,v2_flood_flood_low_puddle,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_puddle; label reflects contextual rescue urgency.,en,train
rpv2-00402,SOS: A worker is unconscious in the hazardous area while responders cannot reach them. near the market. Please advise.,CRITICAL,industrial,1,0,0,1,1,v2_industrial_industrial_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00387,"Please help, An active fire has workers trapped inside the plant; send rescue immediately. on the east side. Please advise.",CRITICAL,industrial,0,1,1,0,7,v2_industrial_industrial_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_critical_trapped; label reflects contextual rescue urgency.,en,validation
rpv2-00546,SOS: One person has a stable injury while needs non-urgent medical assistance. at the apartment block.,MEDIUM,other,1,0,0,1,1,v2_other_other_medium_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family other_medium_injury; label reflects contextual rescue urgency.,en,validation
rpv2-00935,"Field note: Smoke closed a local road, but residents are safe and need transport advice. pls. along the main road.",MEDIUM,wildfire,0,0,0,0,8,v2_wildfire_wildfire_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_medium_route; label reflects contextual rescue urgency.,en,train
rpv2-00148,Caller says: The earthquake left cracks in one room; residents are safe but need an inspection. near the school. No further details yet.,MEDIUM,earthquake,0,0,0,0,3,v2_earthquake_earthquake_medium_cracks,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_medium_cracks; label reflects contextual rescue urgency.,en,train
rpv2-00858,SOS: The station evacuation drill is complete while everyone is safe. near the market. Please advise.,LOW,transportation,0,0,0,0,30,v2_transportation_transport_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00227,"Please help, The flood damaged the lower floors; families are outside but need urgent shelter. at the apartment block.",HIGH,flood,0,0,0,0,12,v2_flood_flood_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00057,A local clinic needs basic supplies for patients with stable illness. near the school.,MEDIUM,biological,0,0,0,1,20,v2_biological_biological_medium_clinic,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_clinic; label reflects contextual rescue urgency.,en,train
rpv2-00327,Field note: Strong winds damaged thee shelter; residents are outside and need urgent relocation. near the market. We need the appropriate response.,HIGH,hurricane,0,0,0,0,25,v2_hurricane_hurricane_high_wind,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_wind; label reflects contextual rescue urgency.,en,train
rpv2-00578,SOS: People are trapped inside the damaged facility while need immediate rescue. on the east side. Please advise.,CRITICAL,societal,0,1,0,0,9,v2_societal_societal_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00239,Field note: A vehicle is surrounded by water and responders should help move thee occupants safely. along the main road. Please advise.,HIGH,flood,0,0,0,0,4,v2_flood_flood_high_vehicle,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_vehicle; label reflects contextual rescue urgency.,en,test
rpv2-00040,Report from resident: Third-party report: Residents must leave the exposed building for treatment and safe shelter. at the apartment block. Please advise.,HIGH,biological,0,0,0,1,20,v2_biological_biological_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_high_evacuation; label reflects contextual rescue urgency.,en,test
rpv2-00365,"Update: The hurricane forecast is being discussed, but our area is unaffected and safe. Please send someone. near the school. This is the current update.",LOW,hurricane,0,0,0,0,0,v2_hurricane_hurricane_low_forecast,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_forecast; label reflects contextual rescue urgency.,en,train
rpv2-00848,Report from resident: Third-party report: A vehicle stopped on the roadside; traffic is moving and no one is hurt. near the market. This is the current update.,LOW,transportation,0,0,0,0,1,v2_transportation_transport_low_stopped,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_low_stopped; label reflects contextual rescue urgency.,en,test
rpv2-00389,Update: An active fire has workers trapped inside the plant; send rescue immediately. Please send someone. on the east side. We need the appropriate response.,CRITICAL,industrial,0,1,1,0,7,v2_industrial_industrial_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_critical_trapped; label reflects contextual rescue urgency.,en,validation
rpv2-00910,Need assistance — Can someone help? a serious injury occurred while people evacuated the wildfire area. on the east side. Please advise.,HIGH,wildfire,1,0,0,1,3,v2_wildfire_wildfire_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00868,Caller says: The wildfire surrounds the house and residents are trapped inside. by the river. We need the appropriate response.,CRITICAL,wildfire,0,1,1,0,5,v2_wildfire_wildfire_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00010,SOS: A patient is struggling to breathe while needs immediate medical rescue. on the east side. Please advise.,CRITICAL,biological,1,0,0,1,1,v2_biological_biological_critical_breathing,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_breathing; label reflects contextual rescue urgency.,en,test
rpv2-00958,Need assistance — Can someone help? the wildfire evacuation drill ended normally and no one needs help. near the school. We need the appropriate response.,LOW,wildfire,0,0,0,0,12,v2_wildfire_wildfire_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00003,"Please help, Several people are unconscious during the severe outbreak and need emergency care. on the east side.",CRITICAL,biological,1,0,0,1,7,v2_biological_biological_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00129,Several homes are unsafe after the quake; residents need urgent shelter. at the apartment block. No further details yet.,HIGH,earthquake,0,0,0,0,22,v2_earthquake_earthquake_high_shelter,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_high_shelter; label reflects contextual rescue urgency.,en,train
rpv2-00680,Report from resident: Third-party report: People are trapped under tornado debris and cannot escape without rescue. near the school.,CRITICAL,tornado,1,1,0,1,6,v2_tornado_tornado_critical_debris,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_critical_debris; label reflects contextual rescue urgency.,en,validation
rpv2-00503,Field note: A person is severely bleeding and needs emergency rescue now. pls. on the east side. No further details yet.,CRITICAL,other,1,0,0,1,1,v2_other_other_critical_bleeding,controlled_synthetic_v2,V2 mixed-disaster scenario family other_critical_bleeding; label reflects contextual rescue urgency.,en,train
rpv2-00423,Field note: A chemical leak made thee plant unsafe and workers need urgent evacuation. at the apartment block. Please advise.,HIGH,industrial,0,0,0,1,30,v2_industrial_industrial_high_spill,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_high_spill; label reflects contextual rescue urgency.,en,train
rpv2-00429,Update: A worker has a serious injury after the machinery accident and needs urgent care. Please send someone. near the school. Please advise.,HIGH,industrial,1,0,0,1,1,v2_industrial_industrial_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00238,Need assistance — Can someone help? a vehicle is surrounded by water and responders should help move the occupants safely. near the market.,HIGH,flood,0,0,0,0,4,v2_flood_flood_high_vehicle,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_vehicle; label reflects contextual rescue urgency.,en,test
rpv2-00373,Update: We are watching the storm from a safe place; no assistance is needed. Please send someone. along the main road.,LOW,hurricane,0,0,0,0,2,v2_hurricane_hurricane_low_watch,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_watch; label reflects contextual rescue urgency.,en,test
rpv2-00658,SOS: The public event ended peacefully while no assistance is needed. along the main road. This is the current update.,LOW,societal,0,0,0,0,100,v2_societal_societal_low_event,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_event; label reflects contextual rescue urgency.,en,test
rpv2-00872,Report from resident: Third-party report: The wildfire surrounds the house and residents are trapped inside. near the market. We need the appropriate response.,CRITICAL,wildfire,0,1,1,0,5,v2_wildfire_wildfire_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00430,Need assistance — Can someone help? a worker has a serious injury after the machinery accident and needs urgent care. by the river.,HIGH,industrial,1,0,0,1,1,v2_industrial_industrial_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00712,Report from resident: Third-party report: A damaged building is unsafe after the tornado and people must evacuate. near the school. We need the appropriate response.,HIGH,tornado,0,0,0,0,14,v2_tornado_tornado_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00132,Caller says: Several homes are unsafe after the quake; residents need urgent shelter. near the school.,HIGH,earthquake,0,0,0,0,22,v2_earthquake_earthquake_high_shelter,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_high_shelter; label reflects contextual rescue urgency.,en,train
rpv2-00673,People are trapped under tornado debris and cannot escape without rescue. near the school. No further details yet.,CRITICAL,tornado,1,1,0,1,6,v2_tornado_tornado_critical_debris,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_critical_debris; label reflects contextual rescue urgency.,en,validation
rpv2-00609,Several people need urgent shelter after serious damage to the community center. near the market. This is the current update.,HIGH,societal,0,0,0,0,25,v2_societal_societal_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00146,SOS: The earthquake left cracks in one room; residents are safe but need an inspection. along the main road. We need the appropriate response.,MEDIUM,earthquake,0,0,0,0,3,v2_earthquake_earthquake_medium_cracks,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_medium_cracks; label reflects contextual rescue urgency.,en,train
rpv2-00266,"SOS: News about flooding is circulating, but our street is dry while nobody needs help. by the river. Please advise.",LOW,flood,0,0,0,0,0,v2_flood_flood_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00254,Need assistance — Can someone help? a flooded road has closed the local route; residents need a welfare check. at the apartment block. This is the current update.,MEDIUM,flood,0,0,0,0,5,v2_flood_flood_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_medium_route; label reflects contextual rescue urgency.,en,validation
rpv2-00916,Caller says: Wildfire smoke is affecting the neighborhood and residents need masks. along the main road.,MEDIUM,wildfire,0,0,0,0,25,v2_wildfire_wildfire_medium_smoke,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_medium_smoke; label reflects contextual rescue urgency.,en,train
rpv2-00932,"Caller says: Smoke closed a local road, but residents are safe and need transport advice. by the river. This is the current update.",MEDIUM,wildfire,0,0,0,0,8,v2_wildfire_wildfire_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_medium_route; label reflects contextual rescue urgency.,en,train
rpv2-00110,Need assistance — Can someone help? an unconscious person is inside the damaged structure and responders cannot reach them. near the market. No further details yet.,CRITICAL,earthquake,1,0,0,1,1,v2_earthquake_earthquake_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_critical_unconscious; label reflects contextual rescue urgency.,en,validation
rpv2-00194,SOS: Several people are trapped by rapidly rising floodwater while cannot get out. near the school.,CRITICAL,flood,0,1,0,0,6,v2_flood_flood_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_critical_trapped; label reflects contextual rescue urgency.,en,test
rpv2-00955,"Please help, The wildfire evacuation drill ended normally and no one is asking for help. near the school. We need the appropriate response.",LOW,wildfire,0,0,0,0,12,v2_wildfire_wildfire_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00024,Report from resident: Third-party report: Multiple patients are collapsing and responders need to act immediately. by the river. No further details yet.,CRITICAL,biological,1,0,0,1,12,v2_biological_biological_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00871,Field note: The wildfire surrounds thee house and residents are trapped inside. near the market. No further details yet.,CRITICAL,wildfire,0,1,1,0,5,v2_wildfire_wildfire_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00830,Need assistance — Can someone help? a bus breakdown has stranded passengers who need local support. along the main road. Please advise.,MEDIUM,transportation,0,0,0,0,16,v2_transportation_transport_medium_delay,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_medium_delay; label reflects contextual rescue urgency.,en,train
rpv2-00749,Update: The tornado warning has ended here and everyone is safe; no response is needed. Please send someone. at the apartment block. No further details yet.,LOW,tornado,0,0,0,0,0,v2_tornado_tornado_low_warning,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_low_warning; label reflects contextual rescue urgency.,en,train
rpv2-00605,Update: A dangerous disturbance requires residents to evacuate the public facility. Please send someone. near the school. No further details yet.,HIGH,societal,0,0,0,0,40,v2_societal_societal_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00631,Field note: A local disturbance damaged storefronts and businesses need basic assistance. pls. on the east side. Please advise.,MEDIUM,societal,0,0,0,0,8,v2_societal_societal_medium_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_medium_damage; label reflects contextual rescue urgency.,en,train
rpv2-00921,A small fire damaged an empty shed and is being contained. by the river. Please advise.,MEDIUM,wildfire,0,0,1,0,2,v2_wildfire_wildfire_medium_shed,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_medium_shed; label reflects contextual rescue urgency.,en,train
rpv2-00035,"Please help, Residents must leave the exposed building for treatment and safe shelter. near the school. This is the current update.",HIGH,biological,0,0,0,1,20,v2_biological_biological_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_high_evacuation; label reflects contextual rescue urgency.,en,test
