example_id,message,normalized_message,language,injured,trapped,fire,medical_emergency,people_affected,urgency,detailed_annotation_label,operational_outcome,temporal_status,perspective,evidence_spans,ambiguity_reason,provenance,author_id,event_id,scenario_id,source_id,collection_session_id,paraphrase_group_id,template_family_id,annotator_id,second_reviewer_id,adjudication_status,review_reason,split,minimal_pair_id,minimal_pair_role,minimal_pair_changed_fact,missing_information_flags
RV3_01720,"Please record this location, outside the clinic, and this fact: one person has a small injury and can walk. It was during the road closure in the waterfront; we have limited supplies. Please advise when you can.","please record this location, outside the clinic, and this fact: one person has a small injury and can walk. it was during the road closure in the waterfront; we have limited supplies. please advise when you can.",en,1,0,0,0,17,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""one person has a small injury and can walk""]",,synthetic_proposed,author_071,event_00430,scenario_01720,synthetic_source_a,session_09,group_01720,family_flood_03,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01721,"Our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. It was while we waited in the waterfront; we have limited supplies. No one here can handle it alone.","our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. it was while we waited in the waterfront; we have limited supplies. no one here can handle it alone.",en,1,0,1,1,5,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""one person has severe bleeding and is becoming weak""]",,synthetic_proposed,author_072,event_00430,scenario_01721,synthetic_source_a,session_10,group_01721,family_fire_04,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01722,pls note that smoke is near several homes but residents have a clear way out at behind the school. It was early this morning in the waterfront; the report is incomplete. We need responders.,pls note that smoke is near several homes but residents have a clear way out at behind the school. it was early this morning in the waterfront; the report is incomplete. we need responders.,en,0,0,1,0,18,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""smoke is near several homes but residents have a clear way out""]",,synthetic_proposed,author_073,event_00430,scenario_01722,synthetic_source_a,session_11,group_01722,family_collapse_05,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01723,The situation at near the station is the homes are unsafe and families need to leave before the storm worsens. It was in the afternoon in the waterfront; the report is incomplete. No one here can handle it alone.,the situation at near the station is the homes are unsafe and families need to leave before the storm worsens. it was in the afternoon in the waterfront; the report is incomplete. no one here can handle it alone.,en,0,0,0,0,4,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""the homes are unsafe and families need to leave before the storm worsens""]",,synthetic_proposed,author_074,event_00430,scenario_01723,synthetic_source_a,session_12,group_01723,family_missing_06,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01724,This happened before at behind the school: the storm last month damaged the roof. It was overnight in the waterfront; the report is incomplete.,this happened before at behind the school: the storm last month damaged the roof. it was overnight in the waterfront; the report is incomplete.,en,0,0,1,0,10,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,household,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_075,event_00431,scenario_01724,synthetic_source_a,session_13,group_01724,family_fire_07,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01725,The local channel says the local channel reports a fire downtown at by the river. It was at shift change in the waterfront; the report is incomplete.,the local channel says the local channel reports a fire downtown at by the river. it was at shift change in the waterfront; the report is incomplete.,en,0,0,0,0,13,2,NEWS_OR_THIRD_PARTY_REPORT,NOT_RELEVANT,current,news_report,"[""the local channel reports a fire downtown""]",,synthetic_proposed,author_076,event_00431,scenario_01725,synthetic_source_a,session_14,group_01725,family_collapse_08,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01726,I am reporting this from at the apartment block: a person is trapped but trained responders are already reaching them. It was before the rain in the waterfront; the report is incomplete. Please send assistance.,i am reporting this from at the apartment block: a person is trapped but trained responders are already reaching them. it was before the rain in the waterfront; the report is incomplete. please send assistance.,en,0,1,0,0,14,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""a person is trapped but trained responders are already reaching them""]",,synthetic_proposed,author_077,event_00431,scenario_01726,synthetic_source_a,session_15,group_01726,family_storm_09,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01727,The situation at behind the school is smoke is near several homes but residents have a clear way out. It was after the power returned in the waterfront; the report is incomplete. No one here can handle it alone.,the situation at behind the school is smoke is near several homes but residents have a clear way out. it was after the power returned in the waterfront; the report is incomplete. no one here can handle it alone.,en,0,0,1,0,15,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""smoke is near several homes but residents have a clear way out""]",,synthetic_proposed,author_078,event_00431,scenario_01727,synthetic_source_a,session_16,group_01727,family_utility_10,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01728,"Please record this location, outside the clinic, and this fact: someone is down near the old bridge. It was during the road closure in the waterfront; the report is incomplete. Please advise when you can.","please record this location, outside the clinic, and this fact: someone is down near the old bridge. it was during the road closure in the waterfront; the report is incomplete. please advise when you can.",en,0,0,0,0,10,5,AMBIGUOUS_REVIEW,REVIEW,current,first_person,"[""someone is down near the old bridge""]",condition; time,synthetic_proposed,author_079,event_00432,scenario_01728,synthetic_source_a,session_17,group_01728,family_storm_11,,,unreviewed,synthetic data; not human verified,train,,,,"[""condition"", ""time""]"
RV3_01729,"From at the apartment block, I can report: a person is trapped but trained responders are already reaching them. It was after lunch in the waterfront; the exit is visible. Please advise when you can.","from at the apartment block, i can report: a person is trapped but trained responders are already reaching them. it was after lunch in the waterfront; the exit is visible. please advise when you can.",en,0,1,0,0,15,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""a person is trapped but trained responders are already reaching them""]",,synthetic_proposed,author_080,event_00432,scenario_01729,synthetic_source_a,session_18,group_01729,family_flood_12,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01730,"Please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. It was during the first watch in the waterfront; the exit is visible. Please advise when you can.","please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. it was during the first watch in the waterfront; the exit is visible. please advise when you can.",en,0,0,0,0,6,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""water is rising around homes and people can still reach the road""]",,synthetic_proposed,author_081,event_00432,scenario_01730,synthetic_source_a,session_19,group_01730,family_water_13,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01731,Please note that the homes are unsafe and families need to leave before the storm worsens at near the station. It was after the warning in the waterfront; the exit is visible. We need responders.,please note that the homes are unsafe and families need to leave before the storm worsens at near the station. it was after the warning in the waterfront; the exit is visible. we need responders.,en,0,0,0,0,3,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""the homes are unsafe and families need to leave before the storm worsens""]",,synthetic_proposed,author_082,event_00432,scenario_01731,synthetic_source_a,session_20,group_01731,family_utility_14,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01732,Update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. It was near the market opening in the waterfront; the exit is visible.,update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. it was near the market opening in the waterfront; the exit is visible.,en,0,1,0,1,15,1,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,resolved,household,"[""the incident ended and everyone is safe""]",,synthetic_proposed,author_083,event_00433,scenario_01732,synthetic_source_a,session_21,group_01732,family_medical_15,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01733,"Please record this location, outside the clinic, and this fact: one person has a small injury and can walk. It was during the road closure in the waterfront; the exit is visible. Please advise when you can.","please record this location, outside the clinic, and this fact: one person has a small injury and can walk. it was during the road closure in the waterfront; the exit is visible. please advise when you can.",en,1,0,0,0,15,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""one person has a small injury and can walk""]",,synthetic_proposed,author_084,event_00433,scenario_01733,synthetic_source_a,session_22,group_01733,family_crowd_16,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01734,The situation at near the station is the homes are unsafe and families need to leave before the storm worsens. It was in the afternoon in the waterfront; the lower level is wet. No one here can handle it alone.,the situation at near the station is the homes are unsafe and families need to leave before the storm worsens. it was in the afternoon in the waterfront; the lower level is wet. no one here can handle it alone.,en,0,0,0,0,13,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""the homes are unsafe and families need to leave before the storm worsens""]",,synthetic_proposed,author_085,event_00433,scenario_01734,synthetic_source_a,session_23,group_01734,family_road_00,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01735,This happened before at behind the school: the storm last month damaged the roof. It was overnight in the waterfront; the lower level is wet.,this happened before at behind the school: the storm last month damaged the roof. it was overnight in the waterfront; the lower level is wet.,en,0,0,0,0,1,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,household,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_086,event_00433,scenario_01735,synthetic_source_a,session_24,group_01735,family_utility_01,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01736,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was during the first watch in the waterfront; the lower level is wet.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was during the first watch in the waterfront; the lower level is wet.",en,0,1,0,0,13,2,DRILL_HYPOTHETICAL_OR_FICTIONAL,NOT_RELEVANT,future,third_party_local,"[""the exercise asks us to imagine a rescue""]",,synthetic_proposed,author_087,event_00434,scenario_01736,synthetic_source_a,session_25,group_01736,family_flood_02,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01737,The local channel says the local channel reports a fire downtown at by the river. It was at shift change in the waterfront; the lower level is wet.,the local channel says the local channel reports a fire downtown at by the river. it was at shift change in the waterfront; the lower level is wet.,en,0,0,0,0,2,2,NEWS_OR_THIRD_PARTY_REPORT,NOT_RELEVANT,current,news_report,"[""the local channel reports a fire downtown""]",,synthetic_proposed,author_088,event_00434,scenario_01737,synthetic_source_a,session_26,group_01737,family_fire_03,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01738,I am reporting this from at the apartment block: a person is trapped but trained responders are already reaching them. It was before the rain in the waterfront; the lower level is wet. Please send assistance.,i am reporting this from at the apartment block: a person is trapped but trained responders are already reaching them. it was before the rain in the waterfront; the lower level is wet. please send assistance.,en,0,1,0,1,8,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""a person is trapped but trained responders are already reaching them""]",,synthetic_proposed,author_089,event_00434,scenario_01738,synthetic_source_a,session_27,group_01738,family_medical_04,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01739,Please note that a person is trapped inside and smoke is filling the room at near the station. It was after the warning in the waterfront; the lower level is wet. We need responders.,please note that a person is trapped inside and smoke is filling the room at near the station. it was after the warning in the waterfront; the lower level is wet. we need responders.,en,0,1,1,0,4,5,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""a person is trapped inside and smoke is filling the room""]",,synthetic_proposed,author_090,event_00434,scenario_01739,synthetic_source_a,session_28,group_01739,family_collapse_05,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01740,Can someone respond to in our neighborhood? We have one person has severe bleeding and is becoming weak. It was during school hours in the waterfront; the lower level is wet. I do not know what to do.,can someone respond to in our neighborhood? we have one person has severe bleeding and is becoming weak. it was during school hours in the waterfront; the lower level is wet. i do not know what to do.,en,1,0,0,1,11,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""one person has severe bleeding and is becoming weak""]",,synthetic_proposed,author_091,event_00435,scenario_01740,synthetic_source_a,session_00,group_01740,family_road_06,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01741,Update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. It was near the market opening in the waterfront; the lower level is wet.,update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. it was near the market opening in the waterfront; the lower level is wet.,en,0,0,1,0,8,1,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,resolved,household,"[""the fire was contained and no one needs help""]",,synthetic_proposed,author_092,event_00435,scenario_01741,synthetic_source_a,session_01,group_01741,family_water_07,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01742,The situation at behind the school is smoke is near several homes but residents have a clear way out. It was after the power returned in the waterfront; the lower level is wet. No one here can handle it alone.,the situation at behind the school is smoke is near several homes but residents have a clear way out. it was after the power returned in the waterfront; the lower level is wet. no one here can handle it alone.,en,0,0,1,0,7,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""smoke is near several homes but residents have a clear way out""]",,synthetic_proposed,author_093,event_00435,scenario_01742,synthetic_source_a,session_02,group_01742,family_missing_08,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01743,A resident near near the station says the homes are unsafe and families need to leave before the storm worsens. It was after neighbors gathered in the waterfront; the lower level is wet. I do not know what to do.,a resident near near the station says the homes are unsafe and families need to leave before the storm worsens. it was after neighbors gathered in the waterfront; the lower level is wet. i do not know what to do.,en,0,0,1,0,6,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""the homes are unsafe and families need to leave before the storm worsens""]",,synthetic_proposed,author_094,event_00435,scenario_01743,synthetic_source_a,session_03,group_01743,family_fire_09,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01744,"Please record this location, outside the clinic, and this fact: someone is down near the old bridge. It was during the road closure in the waterfront; the lower level is wet. Please advise when you can.","please record this location, outside the clinic, and this fact: someone is down near the old bridge. it was during the road closure in the waterfront; the lower level is wet. please advise when you can.",en,0,0,0,1,10,2,AMBIGUOUS_REVIEW,REVIEW,current,household,"[""someone is down near the old bridge""]",condition; time,synthetic_proposed,author_095,event_00436,scenario_01744,synthetic_source_a,session_04,group_01744,family_medical_10,,,unreviewed,synthetic data; not human verified,train,,,,"[""condition"", ""time""]"
RV3_01745,Update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. It was before dawn in the waterfront; the upper floor is crowded.,update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. it was before dawn in the waterfront; the upper floor is crowded.,en,0,1,0,0,6,1,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,resolved,household,"[""the incident ended and everyone is safe""]",,synthetic_proposed,author_096,event_00436,scenario_01745,synthetic_source_a,session_05,group_01745,family_storm_11,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01746,This happened before at behind the school: the storm last month damaged the roof. It was early this morning in the waterfront; the upper floor is crowded.,this happened before at behind the school: the storm last month damaged the roof. it was early this morning in the waterfront; the upper floor is crowded.,en,0,0,0,0,2,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,household,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_000,event_00436,scenario_01746,synthetic_source_a,session_06,group_01746,family_road_12,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01747,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was during the morning in the waterfront; the upper floor is crowded.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was during the morning in the waterfront; the upper floor is crowded.",en,0,1,0,0,11,2,DRILL_HYPOTHETICAL_OR_FICTIONAL,NOT_RELEVANT,future,third_party_local,"[""the exercise asks us to imagine a rescue""]",,synthetic_proposed,author_001,event_00436,scenario_01747,synthetic_source_a,session_07,group_01747,family_water_13,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01748,The local channel says the local channel reports a fire downtown at by the river. It was around noon in the waterfront; the upper floor is crowded.,the local channel says the local channel reports a fire downtown at by the river. it was around noon in the waterfront; the upper floor is crowded.,en,0,0,0,0,15,2,NEWS_OR_THIRD_PARTY_REPORT,NOT_RELEVANT,current,news_report,"[""the local channel reports a fire downtown""]",,synthetic_proposed,author_002,event_00437,scenario_01748,synthetic_source_a,session_08,group_01748,family_missing_14,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01749,The situation at near the station is a person is trapped inside and smoke is filling the room. It was in the afternoon in the waterfront; the upper floor is crowded. No one here can handle it alone.,the situation at near the station is a person is trapped inside and smoke is filling the room. it was in the afternoon in the waterfront; the upper floor is crowded. no one here can handle it alone.,en,0,1,1,0,2,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""a person is trapped inside and smoke is filling the room""]",,synthetic_proposed,author_003,event_00437,scenario_01749,synthetic_source_a,session_09,group_01749,family_utility_15,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01750,We are calling about outside the clinic; one person has a small injury and can walk. It was near sunset in the waterfront; the upper floor is crowded. Please send assistance.,we are calling about outside the clinic; one person has a small injury and can walk. it was near sunset in the waterfront; the upper floor is crowded. please send assistance.,en,1,0,0,0,17,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""one person has a small injury and can walk""]",,synthetic_proposed,author_004,event_00437,scenario_01750,synthetic_source_a,session_10,group_01750,family_flood_16,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01751,"At in our neighborhood, the message is simple: one person has severe bleeding and is becoming weak. It was this evening in the waterfront; the upper floor is crowded. We need responders.","at in our neighborhood, the message is simple: one person has severe bleeding and is becoming weak. it was this evening in the waterfront; the upper floor is crowded. we need responders.",en,1,0,1,1,18,5,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""one person has severe bleeding and is becoming weak""]",,synthetic_proposed,author_005,event_00437,scenario_01751,synthetic_source_a,session_11,group_01751,family_fire_00,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01752,Update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. It was after dark in the waterfront; the upper floor is crowded.,update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. it was after dark in the waterfront; the upper floor is crowded.,en,0,0,1,1,10,1,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,resolved,household,"[""the fire was contained and no one needs help""]",,synthetic_proposed,author_006,event_00438,scenario_01752,synthetic_source_a,session_12,group_01752,family_medical_01,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01753,A resident near behind the school says smoke is near several homes but residents have a clear way out. It was overnight in the waterfront; the upper floor is crowded. I do not know what to do.,a resident near behind the school says smoke is near several homes but residents have a clear way out. it was overnight in the waterfront; the upper floor is crowded. i do not know what to do.,en,0,0,1,0,3,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""smoke is near several homes but residents have a clear way out""]",,synthetic_proposed,author_007,event_00438,scenario_01753,synthetic_source_a,session_13,group_01753,family_collapse_02,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01754,"Please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. It was during the first watch in the waterfront; the upper floor is crowded. Please advise when you can.","please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. it was during the first watch in the waterfront; the upper floor is crowded. please advise when you can.",en,0,0,0,0,2,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""water is rising around homes and people can still reach the road""]",,synthetic_proposed,author_008,event_00438,scenario_01754,synthetic_source_a,session_14,group_01754,family_storm_03,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01755,I am reporting this from at the apartment block: the road is blocked by branches but nobody is hurt. It was before the rain in the waterfront; the upper floor is crowded. Please send assistance.,i am reporting this from at the apartment block: the road is blocked by branches but nobody is hurt. it was before the rain in the waterfront; the upper floor is crowded. please send assistance.,en,0,0,0,0,6,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""the road is blocked by branches but nobody is hurt""]",,synthetic_proposed,author_009,event_00438,scenario_01755,synthetic_source_a,session_15,group_01755,family_water_04,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01756,Please note that the homes are unsafe and families need to leave before the storm worsens at near the station. It was after the warning in the waterfront; the upper floor is crowded. We need responders.,please note that the homes are unsafe and families need to leave before the storm worsens at near the station. it was after the warning in the waterfront; the upper floor is crowded. we need responders.,en,0,0,0,0,16,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""the homes are unsafe and families need to leave before the storm worsens""]",,synthetic_proposed,author_010,event_00439,scenario_01756,synthetic_source_a,session_16,group_01756,family_missing_05,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01757,Can someone respond to in our neighborhood? We have we need a ride out. It was during school hours in the waterfront; the upper floor is crowded. I do not know what to do.,can someone respond to in our neighborhood? we have we need a ride out. it was during school hours in the waterfront; the upper floor is crowded. i do not know what to do.,en,0,0,0,0,1,3,AMBIGUOUS_REVIEW,REVIEW,current,third_party_local,"[""we need a ride out""]",location; hazard; time,synthetic_proposed,author_011,event_00439,scenario_01757,synthetic_source_a,session_17,group_01757,family_utility_06,,,unreviewed,synthetic data; not human verified,validation,,,,"[""location"", ""hazard"", ""time""]"
RV3_01758,This happened before at behind the school: the storm last month damaged the roof. It was after the power returned in the waterfront; the upper floor is crowded.,this happened before at behind the school: the storm last month damaged the roof. it was after the power returned in the waterfront; the upper floor is crowded.,en,0,0,1,0,4,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,first_person,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_012,event_00439,scenario_01758,synthetic_source_a,session_18,group_01758,family_fire_07,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01759,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was as the wind increased in the waterfront; the upper floor is crowded.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was as the wind increased in the waterfront; the upper floor is crowded.",en,0,1,0,1,5,2,DRILL_HYPOTHETICAL_OR_FICTIONAL,NOT_RELEVANT,future,first_person,"[""the exercise asks us to imagine a rescue""]",,synthetic_proposed,author_013,event_00439,scenario_01759,synthetic_source_a,session_19,group_01759,family_medical_08,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01760,The local channel says the local channel reports a fire downtown at by the river. It was while the tide came in in the waterfront; the upper floor is crowded.,the local channel says the local channel reports a fire downtown at by the river. it was while the tide came in in the waterfront; the upper floor is crowded.,en,0,0,0,0,17,2,NEWS_OR_THIRD_PARTY_REPORT,NOT_RELEVANT,current,news_report,"[""the local channel reports a fire downtown""]",,synthetic_proposed,author_014,event_00440,scenario_01760,synthetic_source_a,session_20,group_01760,family_collapse_09,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01761,For responders near at the apartment block: a person is trapped but trained responders are already reaching them. It was before responders arrived in the waterfront; the upper floor is crowded. Can anyone check this?,for responders near at the apartment block: a person is trapped but trained responders are already reaching them. it was before responders arrived in the waterfront; the upper floor is crowded. can anyone check this?,en,0,1,0,0,10,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""a person is trapped but trained responders are already reaching them""]",,synthetic_proposed,author_015,event_00440,scenario_01761,synthetic_source_a,session_21,group_01761,family_storm_10,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01762,A resident near near the station says a person is trapped inside and smoke is filling the room. It was after neighbors gathered in the waterfront; the upper floor is crowded. I do not know what to do.,a resident near near the station says a person is trapped inside and smoke is filling the room. it was after neighbors gathered in the waterfront; the upper floor is crowded. i do not know what to do.,en,0,1,1,0,18,5,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""a person is trapped inside and smoke is filling the room""]",,synthetic_proposed,author_016,event_00440,scenario_01762,synthetic_source_a,session_22,group_01762,family_road_11,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01763,"Please record this location, outside the clinic, and this fact: one person has a small injury and can walk. It was during the road closure in the waterfront; the upper floor is crowded. Please advise when you can.","please record this location, outside the clinic, and this fact: one person has a small injury and can walk. it was during the road closure in the waterfront; the upper floor is crowded. please advise when you can.",en,1,0,0,0,2,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""one person has a small injury and can walk""]",,synthetic_proposed,author_017,event_00440,scenario_01763,synthetic_source_a,session_23,group_01763,family_water_12,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01764,"Our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. It was while we waited in the waterfront; the upper floor is crowded. No one here can handle it alone.","our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. it was while we waited in the waterfront; the upper floor is crowded. no one here can handle it alone.",en,1,0,0,1,5,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""one person has severe bleeding and is becoming weak""]",,synthetic_proposed,author_018,event_00441,scenario_01764,synthetic_source_a,session_24,group_01764,family_missing_13,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01765,Update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. It was before dawn in the waterfront; the warning was repeated.,update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. it was before dawn in the waterfront; the warning was repeated.,en,0,0,1,0,15,4,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,resolved,third_party_local,"[""the fire was contained and no one needs help""]",,synthetic_proposed,author_019,event_00441,scenario_01765,synthetic_source_a,session_25,group_01765,family_crowd_14,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01766,The situation at near the station is the homes are unsafe and families need to leave before the storm worsens. It was in the afternoon in the waterfront; the warning was repeated. No one here can handle it alone.,the situation at near the station is the homes are unsafe and families need to leave before the storm worsens. it was in the afternoon in the waterfront; the warning was repeated. no one here can handle it alone.,en,0,0,0,0,12,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""the homes are unsafe and families need to leave before the storm worsens""]",,synthetic_proposed,author_020,event_00441,scenario_01766,synthetic_source_a,session_26,group_01766,family_collapse_15,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01767,We are calling about outside the clinic; someone is down near the old bridge. It was near sunset in the waterfront; the warning was repeated. Please send assistance.,we are calling about outside the clinic; someone is down near the old bridge. it was near sunset in the waterfront; the warning was repeated. please send assistance.,en,0,0,0,0,11,2,AMBIGUOUS_REVIEW,REVIEW,current,household,"[""someone is down near the old bridge""]",condition; time,synthetic_proposed,author_021,event_00441,scenario_01767,synthetic_source_a,session_27,group_01767,family_storm_16,,,unreviewed,synthetic data; not human verified,validation,,,,"[""condition"", ""time""]"
RV3_01768,"At in our neighborhood, the message is simple: we need a ride out. It was this evening in the waterfront; the warning was repeated. We need responders.","at in our neighborhood, the message is simple: we need a ride out. it was this evening in the waterfront; the warning was repeated. we need responders.",en,0,0,0,0,12,3,AMBIGUOUS_REVIEW,REVIEW,current,first_person,"[""we need a ride out""]",location; hazard; time,synthetic_proposed,author_022,event_00442,scenario_01768,synthetic_source_a,session_28,group_01768,family_road_00,,,unreviewed,synthetic data; not human verified,train,,,,"[""location"", ""hazard"", ""time""]"
RV3_01769,Update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. It was after dark in the waterfront; the warning was repeated.,update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. it was after dark in the waterfront; the warning was repeated.,en,0,1,0,0,3,1,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,resolved,household,"[""the incident ended and everyone is safe""]",,synthetic_proposed,author_023,event_00442,scenario_01769,synthetic_source_a,session_00,group_01769,family_water_01,,,unreviewed,synthetic data; not human verified,train,,,,[]
