id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rp-01503,SOS report: wildfire is approaching homes and an organized evacuation is required at the apartment block since early afternoon; workers are accounted for. According to the latest update; the team is waiting for guidance.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-00482,SOS report: rapidly rising floodwater has trapped a family and they cannot escape in the industrial district over the last hour; several residents are accounted for. The dispatch note says; the report has been logged. We are requesting responders.,CRITICAL,flood,0,1,0,0,5,critical_flood_flood_trapped,controlled_synthetic,"Controlled scenario: flood_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01453,Our situation is this: hurricane damage has made several homes unsafe and families need assistance on the main road during the night; workers are accounted for. The situation update states; the team is waiting for guidance. Please record this situation.,HIGH,hurricane,0,0,0,0,16,high_hurricane_storm_damage,controlled_synthetic,"Controlled scenario: storm_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02986,I need to report that a local disturbance damaged storefronts and businesses need assistance beside the market over the last hour; workers are accounted for. The dispatch note says; the operations desk has been notified.,MEDIUM,societal,0,0,0,0,8,medium_societal_community_support,controlled_synthetic,"Controlled scenario: community_support; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02239,I need to report that the storm caused a local power outage and residents need support in the north neighborhood this morning; one person is accounted for. The current report says; the information is ready for triage. Please record this situation.,MEDIUM,hurricane,0,0,0,0,12,medium_hurricane_power_outage,controlled_synthetic,"Controlled scenario: power_outage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01638,SOS report: a bus crash caused serious injuries; everyone is conscious and responders are needed at the apartment block since early afternoon; one person is accounted for. The current report says; this is the current field description. Please send the appropriate response.,HIGH,transportation,1,0,0,1,7,high_transportation_transport_crash,controlled_synthetic,"Controlled scenario: transport_crash; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02562,Please help: a minor crash is blocking one lane; everyone is conscious and safe near the riverside this morning; workers are accounted for. A resident reports; the report has been logged. This is the latest update.,MEDIUM,transportation,0,0,0,0,2,medium_transportation_road_disruption,controlled_synthetic,"Controlled scenario: road_disruption; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03416,"SOS report: a small amount of water is on the road, everyone is safe by the school during the night; a family is accounted for. The caller reports; the operations desk has been notified.",LOW,flood,0,0,0,0,1,low_flood_minor_flood,controlled_synthetic,"Controlled scenario: minor_flood; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00566,I need to report that multiple people are severely injured after the structure collapsed on the main road over the last hour; several residents are accounted for. A resident reports; the operations desk has been notified. Please send the appropriate response.,CRITICAL,earthquake,1,0,0,1,11,critical_earthquake_multiple_injuries,controlled_synthetic,"Controlled scenario: multiple_injuries; label reflects operational rescue urgency, not keyword presence.",en,test
rp-02093,Our situation is this: floodwater has entered the yard and we need basic assistance in the industrial district over the last hour; one person is accounted for. The latest check confirms; the team is waiting for guidance.,MEDIUM,flood,0,0,0,0,2,medium_flood_localized_flood,controlled_synthetic,"Controlled scenario: localized_flood; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01995,SOS report: the tornado damaged multiple homes and residents need urgent shelter support beside the market this morning; a family is accounted for. The latest check confirms; the caller has provided this update. This is the latest update.,HIGH,tornado,0,0,0,0,20,high_tornado_tornado_damage,controlled_synthetic,"Controlled scenario: tornado_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01582,Our situation is this: wildfire is approaching homes and an organized evacuation is required at the apartment block a few minutes ago; workers are accounted for. The dispatch note says; the report has been logged. This is the latest update.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01882,a serious disturbance damaged a public facility and people need safe evacuation in the industrial district since early afternoon; one person is accounted for. The dispatch note says; the report has been logged. Please send the appropriate response.,HIGH,societal,0,0,0,0,18,high_societal_civil_damage,controlled_synthetic,"Controlled scenario: civil_damage; label reflects operational rescue urgency, not keyword presence.",en,test
rp-02167,"SOS report: an earthquake caused moderate damage to a room, but everyone is safe on the main road over the last hour; two people are accounted for. A resident reports; the status should be reviewed. Please record this situation.",MEDIUM,earthquake,0,0,0,0,2,medium_earthquake_moderate_damage,controlled_synthetic,"Controlled scenario: moderate_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00954,Our situation is this: several people are unconscious during a severe outbreak and need emergency care near the riverside this morning; several residents are accounted for. The situation update states; this message is being shared with dispatch. Please send the appropriate response.,CRITICAL,biological,1,0,0,1,7,critical_biological_outbreak_critical,controlled_synthetic,"Controlled scenario: outbreak_critical; label reflects operational rescue urgency, not keyword presence.",en,test
rp-00058,Dispatch message: several people are trapped inside a collapsed building and need immediate rescue near the riverside over the last hour; two people are accounted for. The situation update states; this is the current field description.,CRITICAL,earthquake,1,1,0,1,6,critical_earthquake_trapped,controlled_synthetic,"Controlled scenario: trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01570,Our situation is this: wildfire is approaching homes and an organized evacuation is required in the industrial district this morning; several residents are accounted for. A resident reports; the message is complete. Please record this situation.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01525,wildfire is approaching homes and an organized evacuation is required by the school after the storm; two people are accounted for. In a follow-up message; the caller has provided this update. Please record this situation.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01258,the earthquake badly damaged a building and occupants must evacuate beside the market after the storm; workers are accounted for. The situation update states; this is the current field description. We are requesting responders.,HIGH,earthquake,0,0,0,0,14,high_earthquake_structural_damage,controlled_synthetic,"Controlled scenario: structural_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02163,"Dispatch message: an earthquake caused moderate damage to a room, but everyone is safe in the industrial district a few minutes ago; several residents are accounted for. A resident reports; the team is waiting for guidance. Please send the appropriate response.",MEDIUM,earthquake,0,0,0,0,2,medium_earthquake_moderate_damage,controlled_synthetic,"Controlled scenario: moderate_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00709,Dispatch message: the tornado destroyed the shelter and people are trapped under debris beside the market over the last hour; one person is accounted for. According to the latest update; the information is ready for triage. Please record this situation.,CRITICAL,tornado,1,1,0,1,8,critical_tornado_tornado_collapse,controlled_synthetic,"Controlled scenario: tornado_collapse; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00285,Our situation is this: a person is bleeding severely after the crash and needs immediate medical rescue near the community center over the last hour; several residents are accounted for. The dispatch note says; the caller has provided this update. Please send the appropriate response.,CRITICAL,transportation,1,0,0,1,1,critical_transportation_bleeding,controlled_synthetic,"Controlled scenario: bleeding; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01059,I need to report that rising floodwater is entering several homes and residents need evacuation at the apartment block during the night; workers are accounted for. The situation update states; the information is ready for triage. We are requesting responders.,HIGH,flood,0,0,0,0,12,high_flood_evacuation,controlled_synthetic,"Controlled scenario: evacuation; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00823,Please help: the hurricane destroyed the building and injured residents need immediate rescue near the community center over the last hour; a family is accounted for. In a follow-up message; the team is waiting for guidance. This is the latest update.,CRITICAL,hurricane,1,0,0,1,9,critical_hurricane_hurricane_rescue,controlled_synthetic,"Controlled scenario: hurricane_rescue; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-03838,Dispatch message: a vehicle stopped on the roadside; no one is hurt and traffic is moving at the apartment block a few minutes ago; one person is accounted for. The current report says; this is the current field description. This is the latest update.,LOW,transportation,0,0,0,0,1,low_transportation_traffic,controlled_synthetic,"Controlled scenario: traffic; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03836,SOS report: a vehicle stopped on the roadside; no one is hurt and traffic is moving beside the market a few minutes ago; workers are accounted for. The current report says; the operations desk has been notified. Please record this situation.,LOW,transportation,0,0,0,0,1,low_transportation_traffic,controlled_synthetic,"Controlled scenario: traffic; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03629,"I need to report that the hurricane forecast is being discussed, but our area is unaffected on the main road after the storm; two people are accounted for. In a follow-up message; the information is ready for triage. This is the latest update.",LOW,hurricane,0,0,0,0,0,low_hurricane_weather,controlled_synthetic,"Controlled scenario: weather; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01022,Dispatch message: rising floodwater is entering several homes and residents need evacuation near the riverside over the last hour; two people are accounted for. In a follow-up message; the report has been logged. This is the latest update.,HIGH,flood,0,0,0,0,12,high_flood_evacuation,controlled_synthetic,"Controlled scenario: evacuation; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03357,the fire drill is scheduled for tomorrow and everyone is safe on the main road after the storm; workers are accounted for. The situation update states; the status should be reviewed. Please send the appropriate response.,LOW,industrial,0,0,1,0,0,low_industrial_drill,controlled_synthetic,"Controlled scenario: drill; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03797,"SOS report: smoke is visible far away, but no fire or danger is near us near the riverside a few minutes ago; two people are accounted for. The latest check confirms; the status should be reviewed.",LOW,wildfire,0,0,0,0,0,low_wildfire_smoke_report,controlled_synthetic,"Controlled scenario: smoke_report; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01400,Please help: fire damaged part of the building; everyone evacuated safely but support is needed at the apartment block a few minutes ago; a family is accounted for. The latest check confirms; the message is complete. We are requesting responders.,HIGH,industrial,0,0,1,0,8,high_industrial_dangerous_fire,controlled_synthetic,"Controlled scenario: dangerous_fire; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03956,I need to report that please provide information about the nearest shelter; no evacuation is needed at the apartment block a few minutes ago; one person is accounted for. The situation update states; the operations desk has been notified.,LOW,other,0,0,0,0,1,low_other_information,controlled_synthetic,"Controlled scenario: information; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-03977,SOS report: please provide information about the nearest shelter; no evacuation is needed by the school over the last hour; two people are accounted for. The response log records; the status should be reviewed. We are requesting responders.,LOW,other,0,0,0,0,1,low_other_information,controlled_synthetic,"Controlled scenario: information; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-01850,Dispatch message: a serious disturbance damaged a public facility and people need safe evacuation beside the market during the night; a family is accounted for. From the latest field note; the message is complete. We are requesting responders.,HIGH,societal,0,0,0,0,18,high_societal_civil_damage,controlled_synthetic,"Controlled scenario: civil_damage; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01249,Our situation is this: the earthquake badly damaged a building and occupants must evacuate on the main road this morning; two people are accounted for. From the latest field note; the information is ready for triage. Please record this situation.,HIGH,earthquake,0,0,0,0,14,high_earthquake_structural_damage,controlled_synthetic,"Controlled scenario: structural_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02966,Our situation is this: a local disturbance damaged storefronts and businesses need assistance beside the market during the night; workers are accounted for. A resident reports; the operations desk has been notified.,MEDIUM,societal,0,0,0,0,8,medium_societal_community_support,controlled_synthetic,"Controlled scenario: community_support; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02899,"I need to report that a landslide has closed a local route, but no one is trapped in the industrial district during the night; one person is accounted for. The latest check confirms; the information is ready for triage.",MEDIUM,other,0,0,0,0,4,medium_other_local_disruption,controlled_synthetic,"Controlled scenario: local_disruption; label reflects operational rescue urgency, not keyword presence.",en,test
rp-00530,I need to report that multiple people are severely injured after the structure collapsed by the school over the last hour; two people are accounted for. In a follow-up message; the message is complete. Please record this situation.,CRITICAL,earthquake,1,0,0,1,11,critical_earthquake_multiple_injuries,controlled_synthetic,"Controlled scenario: multiple_injuries; label reflects operational rescue urgency, not keyword presence.",en,test
rp-02194,"I need to report that an earthquake caused moderate damage to a room, but everyone is safe near the riverside since early afternoon; two people are accounted for. The latest check confirms; this message is being shared with dispatch. This is the latest update.",MEDIUM,earthquake,0,0,0,0,2,medium_earthquake_moderate_damage,controlled_synthetic,"Controlled scenario: moderate_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03997,Dispatch message: please provide information about the nearest shelter; no evacuation is needed at the apartment block over the last hour; several residents are accounted for. The latest check confirms; the status should be reviewed. We are requesting responders.,LOW,other,0,0,0,0,1,low_other_information,controlled_synthetic,"Controlled scenario: information; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-01302,I need to report that fire damaged part of the building; everyone evacuated safely but support is needed near the riverside after the storm; several residents are accounted for. According to the latest update; the report has been logged. Please send the appropriate response.,HIGH,industrial,0,0,1,0,8,high_industrial_dangerous_fire,controlled_synthetic,"Controlled scenario: dangerous_fire; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02921,a local disturbance damaged storefronts and businesses need assistance at the apartment block after the storm; two people are accounted for. In a follow-up message; responders should use this information.,MEDIUM,societal,0,0,0,0,8,medium_societal_community_support,controlled_synthetic,"Controlled scenario: community_support; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02816,"a landslide has closed a local route, but no one is trapped in the industrial district after the storm; one person is accounted for. The caller reports; the operations desk has been notified. Please record this situation.",MEDIUM,other,0,0,0,0,4,medium_other_local_disruption,controlled_synthetic,"Controlled scenario: local_disruption; label reflects operational rescue urgency, not keyword presence.",en,test
rp-02214,Dispatch message: the storm caused a local power outage and residents need support on the main road a few minutes ago; workers are accounted for. The caller reports; this message is being shared with dispatch. Please record this situation.,MEDIUM,hurricane,0,0,0,0,12,medium_hurricane_power_outage,controlled_synthetic,"Controlled scenario: power_outage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00382,Please help: an active fire has people trapped inside the building beside the market after the storm; several residents are accounted for. The dispatch note says; the report has been logged. Please send the appropriate response.,CRITICAL,industrial,0,1,1,0,9,critical_industrial_fire_trapped,controlled_synthetic,"Controlled scenario: fire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00262,Dispatch message: a person is bleeding severely after the crash and needs immediate medical rescue in the north neighborhood since early afternoon; several residents are accounted for. A resident reports; the report has been logged.,CRITICAL,transportation,1,0,0,1,1,critical_transportation_bleeding,controlled_synthetic,"Controlled scenario: bleeding; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00617,I need to report that wildfire surrounds the house and residents are trapped inside in the industrial district during the night; workers are accounted for. The caller reports; the status should be reviewed. Please record this situation.,CRITICAL,wildfire,0,1,1,0,4,critical_wildfire_wildfire_trapped,controlled_synthetic,"Controlled scenario: wildfire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03845,I need to report that a vehicle stopped on the roadside; no one is hurt and traffic is moving by the school this morning; several residents are accounted for. From the latest field note; the caller has provided this update. We are requesting responders.,LOW,transportation,0,0,0,0,1,low_transportation_traffic,controlled_synthetic,"Controlled scenario: traffic; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01421,Please help: hurricane damage has made several homes unsafe and families need assistance beside the market during the night; two people are accounted for. In a follow-up message; responders should use this information.,HIGH,hurricane,0,0,0,0,16,high_hurricane_storm_damage,controlled_synthetic,"Controlled scenario: storm_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00720,Our situation is this: the tornado destroyed the shelter and people are trapped under debris in the north neighborhood after the storm; a family is accounted for. The caller reports; the message is complete. Please send the appropriate response.,CRITICAL,tornado,1,1,0,1,8,critical_tornado_tornado_collapse,controlled_synthetic,"Controlled scenario: tornado_collapse; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02151,"Dispatch message: an earthquake caused moderate damage to a room, but everyone is safe near the riverside since early afternoon; several residents are accounted for. The situation update states; responders should use this information. We are requesting responders.",MEDIUM,earthquake,0,0,0,0,2,medium_earthquake_moderate_damage,controlled_synthetic,"Controlled scenario: moderate_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00914,I need to report that several people are unconscious during a severe outbreak and need emergency care in the north neighborhood after the storm; workers are accounted for. The caller reports; this message is being shared with dispatch. Please send the appropriate response.,CRITICAL,biological,1,0,0,1,7,critical_biological_outbreak_critical,controlled_synthetic,"Controlled scenario: outbreak_critical; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03669,"Our situation is this: the hurricane forecast is being discussed, but our area is unaffected near the riverside after the storm; several residents are accounted for. A resident reports; the information is ready for triage. This is the latest update.",LOW,hurricane,0,0,0,0,0,low_hurricane_weather,controlled_synthetic,"Controlled scenario: weather; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03458,"SOS report: a small amount of water is on the road, everyone is safe beside the market a few minutes ago; workers are accounted for. The situation update states; this is the current field description. Please record this situation.",LOW,flood,0,0,0,0,1,low_flood_minor_flood,controlled_synthetic,"Controlled scenario: minor_flood; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00805,Please help: the hurricane destroyed the building and injured residents need immediate rescue in the industrial district during the night; a family is accounted for. According to the latest update; the caller has provided this update. We are requesting responders.,CRITICAL,hurricane,1,0,0,1,9,critical_hurricane_hurricane_rescue,controlled_synthetic,"Controlled scenario: hurricane_rescue; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-02906,Our situation is this: a local disturbance damaged storefronts and businesses need assistance beside the market this morning; workers are accounted for. According to the latest update; the operations desk has been notified.,MEDIUM,societal,0,0,0,0,8,medium_societal_community_support,controlled_synthetic,"Controlled scenario: community_support; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01991,Dispatch message: the tornado damaged multiple homes and residents need urgent shelter support beside the market this morning; several residents are accounted for. The latest check confirms; responders should use this information.,HIGH,tornado,0,0,0,0,20,high_tornado_tornado_damage,controlled_synthetic,"Controlled scenario: tornado_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03164,I need to report that this is a test SOS for a training exercise; nobody needs help at the apartment block a few minutes ago; a family is accounted for. A resident reports; this message is being shared with dispatch. This is the latest update.,LOW,other,0,0,0,0,0,low_other_test,controlled_synthetic,"Controlled scenario: test; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02313,Dispatch message: a small fire damaged part of an empty building and is being contained in the north neighborhood over the last hour; one person is accounted for. The caller reports; the team is waiting for guidance. This is the latest update.,MEDIUM,industrial,0,0,1,0,2,medium_industrial_small_fire,controlled_synthetic,"Controlled scenario: small_fire; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-01543,wildfire is approaching homes and an organized evacuation is required at the apartment block since early afternoon; one person is accounted for. From the latest field note; the team is waiting for guidance.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-02084,floodwater has entered the yard and we need basic assistance beside the market a few minutes ago; several residents are accounted for. The dispatch note says; this message is being shared with dispatch. We are requesting responders.,MEDIUM,flood,0,0,0,0,2,medium_flood_localized_flood,controlled_synthetic,"Controlled scenario: localized_flood; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02062,SOS report: floodwater has entered the yard and we need basic assistance on the main road during the night; a family is accounted for. A resident reports; the report has been logged. This is the latest update.,MEDIUM,flood,0,0,0,0,2,medium_flood_localized_flood,controlled_synthetic,"Controlled scenario: localized_flood; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01030,rising floodwater is entering several homes and residents need evacuation by the school this morning; a family is accounted for. In a follow-up message; the message is complete. Please record this situation.,HIGH,flood,0,0,0,0,12,high_flood_evacuation,controlled_synthetic,"Controlled scenario: evacuation; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03788,"I need to report that smoke is visible far away, but no fire or danger is near us near the riverside this morning; a family is accounted for. The dispatch note says; this is the current field description. We are requesting responders.",LOW,wildfire,0,0,0,0,0,low_wildfire_smoke_report,controlled_synthetic,"Controlled scenario: smoke_report; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01252,the earthquake badly damaged a building and occupants must evacuate near the community center a few minutes ago; one person is accounted for. The situation update states; the report has been logged.,HIGH,earthquake,0,0,0,0,14,high_earthquake_structural_damage,controlled_synthetic,"Controlled scenario: structural_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01588,Our situation is this: wildfire is approaching homes and an organized evacuation is required in the north neighborhood since early afternoon; workers are accounted for. The dispatch note says; this is the current field description.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01499,Please help: hurricane damage has made several homes unsafe and families need assistance near the riverside this morning; one person is accounted for. The latest check confirms; the information is ready for triage. Please send the appropriate response.,HIGH,hurricane,0,0,0,0,16,high_hurricane_storm_damage,controlled_synthetic,"Controlled scenario: storm_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00480,rapidly rising floodwater has trapped a family and they cannot escape by the school this morning; a family is accounted for. The response log records; the message is complete. This is the latest update.,CRITICAL,flood,0,1,0,0,5,critical_flood_flood_trapped,controlled_synthetic,"Controlled scenario: flood_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02225,Our situation is this: the storm caused a local power outage and residents need support by the school this morning; a family is accounted for. In a follow-up message; the caller has provided this update. Please send the appropriate response.,MEDIUM,hurricane,0,0,0,0,12,medium_hurricane_power_outage,controlled_synthetic,"Controlled scenario: power_outage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02713,SOS report: several residents have mild symptoms and need a health information point by the school after the storm; workers are accounted for. The caller reports; the team is waiting for guidance. We are requesting responders.,MEDIUM,biological,0,0,0,1,6,medium_biological_public_health,controlled_synthetic,"Controlled scenario: public_health; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03989,SOS report: please provide information about the nearest shelter; no evacuation is needed in the north neighborhood since early afternoon; one person is accounted for. The dispatch note says; the information is ready for triage. Please send the appropriate response.,LOW,other,0,0,0,0,1,low_other_information,controlled_synthetic,"Controlled scenario: information; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-01023,I need to report that rising floodwater is entering several homes and residents need evacuation on the main road this morning; several residents are accounted for. In a follow-up message; the team is waiting for guidance.,HIGH,flood,0,0,0,0,12,high_flood_evacuation,controlled_synthetic,"Controlled scenario: evacuation; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00378,Our situation is this: an active fire has people trapped inside the building on the main road this morning; one person is accounted for. The response log records; this is the current field description. This is the latest update.,CRITICAL,industrial,0,1,1,0,9,critical_industrial_fire_trapped,controlled_synthetic,"Controlled scenario: fire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00431,I need to report that rapidly rising floodwater has trapped a family and they cannot escape near the community center during the night; workers are accounted for. The current report says; responders should use this information.,CRITICAL,flood,0,1,0,0,5,critical_flood_flood_trapped,controlled_synthetic,"Controlled scenario: flood_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00309,an active fire has people trapped inside the building on the main road since early afternoon; a family is accounted for. According to the latest update; the information is ready for triage.,CRITICAL,industrial,0,1,1,0,9,critical_industrial_fire_trapped,controlled_synthetic,"Controlled scenario: fire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03385,Dispatch message: the fire drill is scheduled for tomorrow and everyone is safe in the north neighborhood over the last hour; several residents are accounted for. The dispatch note says; the caller has provided this update. We are requesting responders.,LOW,industrial,0,0,1,0,0,low_industrial_drill,controlled_synthetic,"Controlled scenario: drill; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02579,a minor crash is blocking one lane; everyone is conscious and safe in the north neighborhood over the last hour; several residents are accounted for. The response log records; the information is ready for triage. We are requesting responders.,MEDIUM,transportation,0,0,0,0,2,medium_transportation_road_disruption,controlled_synthetic,"Controlled scenario: road_disruption; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01897,Our situation is this: a serious disturbance damaged a public facility and people need safe evacuation on the main road a few minutes ago; a family is accounted for. The latest check confirms; the status should be reviewed. Please send the appropriate response.,HIGH,societal,0,0,0,0,18,high_societal_civil_damage,controlled_synthetic,"Controlled scenario: civil_damage; label reflects operational rescue urgency, not keyword presence.",en,test
rp-00961,Dispatch message: several people are unconscious during a severe outbreak and need emergency care in the industrial district over the last hour; two people are accounted for. A resident reports; responders should use this information.,CRITICAL,biological,1,0,0,1,7,critical_biological_outbreak_critical,controlled_synthetic,"Controlled scenario: outbreak_critical; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03445,"Please help: a small amount of water is on the road, everyone is safe in the north neighborhood this morning; several residents are accounted for. From the latest field note; the caller has provided this update. This is the latest update.",LOW,flood,0,0,0,0,1,low_flood_minor_flood,controlled_synthetic,"Controlled scenario: minor_flood; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02434,SOS report: one person has a painful but stable injury and needs assistance on the main road over the last hour; a family is accounted for. The current report says; this message is being shared with dispatch. Please send the appropriate response.,MEDIUM,other,1,0,0,1,1,medium_other_medical_help,controlled_synthetic,"Controlled scenario: medical_help; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01585,wildfire is approaching homes and an organized evacuation is required near the riverside during the night; one person is accounted for. The dispatch note says; the caller has provided this update. Please record this situation.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-02429,Our situation is this: one person has a painful but stable injury and needs assistance near the community center during the night; one person is accounted for. In a follow-up message; the information is ready for triage. Please send the appropriate response.,MEDIUM,other,1,0,0,1,1,medium_other_medical_help,controlled_synthetic,"Controlled scenario: medical_help; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03727,"Dispatch message: smoke is visible far away, but no fire or danger is near us on the main road during the night; one person is accounted for. In a follow-up message; the status should be reviewed.",LOW,wildfire,0,0,0,0,0,low_wildfire_smoke_report,controlled_synthetic,"Controlled scenario: smoke_report; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03587,SOS report: there is a small crack in an empty building; no response is needed in the north neighborhood since early afternoon; workers are accounted for. The dispatch note says; the status should be reviewed. This is the latest update.,LOW,earthquake,0,0,0,0,0,low_earthquake_minor_damage,controlled_synthetic,"Controlled scenario: minor_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02670,Dispatch message: wildfire smoke is affecting the neighborhood and residents need masks in the north neighborhood a few minutes ago; one person is accounted for. A resident reports; the message is complete.,MEDIUM,wildfire,0,0,0,0,20,medium_wildfire_smoke_area,controlled_synthetic,"Controlled scenario: smoke_area; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03709,"Dispatch message: smoke is visible far away, but no fire or danger is near us in the industrial district during the night; workers are accounted for. According to the latest update; the information is ready for triage. Please record this situation.",LOW,wildfire,0,0,0,0,0,low_wildfire_smoke_report,controlled_synthetic,"Controlled scenario: smoke_report; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00751,Dispatch message: the tornado destroyed the shelter and people are trapped under debris near the riverside this morning; workers are accounted for. The situation update states; responders should use this information. This is the latest update.,CRITICAL,tornado,1,1,0,1,8,critical_tornado_tornado_collapse,controlled_synthetic,"Controlled scenario: tornado_collapse; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00076,Dispatch message: several people are trapped inside a collapsed building and need immediate rescue beside the market during the night; several residents are accounted for. The response log records; the operations desk has been notified. Please send the appropriate response.,CRITICAL,earthquake,1,1,0,1,6,critical_earthquake_trapped,controlled_synthetic,"Controlled scenario: trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03036,"hello, I am checking whether the emergency channel is available by the school a few minutes ago; several residents are accounted for. The current report says; the operations desk has been notified. Please send the appropriate response.",LOW,other,0,0,0,0,0,low_other_greeting,controlled_synthetic,"Controlled scenario: greeting; label reflects operational rescue urgency, not keyword presence.",en,train
